Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
41500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
41600	2	2	1	1	2	3	4	4	2	5	4	2	4	4
41700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41800	5	2	1	1	4	3	4	4	2	5	4	9	4	4
41900	2	2	1	1	3	3	4	4	5	5	4	11	4	4
42000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42100	2	2	1	1	10	3	4	4	1	5	4	13	4	4
42200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42300	2	2	5	1	1	3	4	4	1	5	4	1	4	4
42400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
42500	5	2	1	1	7	3	4	4	2	5	4	7	4	4
42600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
42700	2	2	1	1	3	3	4	4	3	5	4	3	4	4
42800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42900	5	2	1	1	2	3	4	4	2	5	4	2	4	4
43000	4	2	1	1	4	3	4	4	4	8	4	4	4	4
43100	2	2	1	1	3	3	4	4	3	5	4	3	4	4
43200	2	2	1	1	3	3	4	4	3	5	4	3	4	4
43300	2	2	1	1	3	3	4	4	3	5	4	3	4	4
43400	2	2	1	1	4	3	4	4	4	5	4	4	4	4
43500	4	2	4	1	4	3	4	4	4	4	4	4	4	4
43600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
43700	2	2	1	1	4	3	4	4	4	5	4	4	4	4
43800	1	2	1	1	1	3	4	4	1	1	4	1	4	4
43900	2	2	1	1	2	3	4	4	2	5	4	2	4	4
