Iteration	1	2	3	4	5	simmap
21800	{3,2.55363:5,0.0322186:3,0.163117:6,0.00395663:3,0.142924:5,0.0527642:3,0.018789:6,0.0158221:3,0.0502758}	{2,0.789118:4,0.00811163:1,0.436913:4,0.018006:2,0.235152:4,0.0017733:1,0.114377:4,0.0194162:1,0.066587:4,0.00101404:1,0.00345057:4,0.0144008:2,0.0150704:4,0.00660658:2,0.175538}	{1,0.839131:4,0.00758651:1,0.168345:4,0.00824108:1,0.175305:4,0.0035546:1,0.183219:4,0.00769678:1,0.168206:4,0.000120202:2,0.0833406:4,0.0101754:1,0.101048:4,0.00904221:2,0.12813:4,0.00185939:2,0.010534}	{2,0.0849972:4,0.0213018:1,0.179094:4,0.00884068:2,0.017766:4,0.00264288:2,0.0058244:4,0.0163982:2,0.246039:4,0.0291893:2,0.0332297:4,0.00714212:2,0.0245017:4,0.000174526:2,0.00848319:4,0.0145877:2,0.0694441:4,0.0142476:2,0.0799912:6,0.00851093:2,0.0228205:4,0.00106113:2,0.00751897:6,0.024195:7,0.00703619:4,0.00666952:2,0.0478185:6,0.0123094:3,0.00444036:5,0.0230365:3,0.0986556}	{3,0}	((n1:{2,0.789118:4,0.00811163:1,0.436913:4,0.018006:2,0.235152:4,0.0017733:1,0.114377:4,0.0194162:1,0.066587:4,0.00101404:1,0.00345057:4,0.0144008:2,0.0150704:4,0.00660658:2,0.175538},n0:{1,0.839131:4,0.00758651:1,0.168345:4,0.00824108:1,0.175305:4,0.0035546:1,0.183219:4,0.00769678:1,0.168206:4,0.000120202:2,0.0833406:4,0.0101754:1,0.101048:4,0.00904221:2,0.12813:4,0.00185939:2,0.010534}):{2,0.0849972:4,0.0213018:1,0.179094:4,0.00884068:2,0.017766:4,0.00264288:2,0.0058244:4,0.0163982:2,0.246039:4,0.0291893:2,0.0332297:4,0.00714212:2,0.0245017:4,0.000174526:2,0.00848319:4,0.0145877:2,0.0694441:4,0.0142476:2,0.0799912:6,0.00851093:2,0.0228205:4,0.00106113:2,0.00751897:6,0.024195:7,0.00703619:4,0.00666952:2,0.0478185:6,0.0123094:3,0.00444036:5,0.0230365:3,0.0986556},n2:{3,2.55363:5,0.0322186:3,0.163117:6,0.00395663:3,0.142924:5,0.0527642:3,0.018789:6,0.0158221:3,0.0502758});
21900	{3,3.70781}	{2,0.855406:4,0.00574666:2,0.392462:4,0.0147023:2,0.65799}	{1,1.27999:4,0.177645:2,0.468672}	{2,0.221615:4,0.0575772:1,0.202352:4,0.0942742:2,0.648904:4,0.00434483:1,0.00742559:4,0.0141127:2,0.277408:6,0.0379837:3,0.166244:5,0.0332732:3,0.0159867}	{3,0}	((n0:{1,1.27999:4,0.177645:2,0.468672},n1:{2,0.855406:4,0.00574666:2,0.392462:4,0.0147023:2,0.65799}):{2,0.221615:4,0.0575772:1,0.202352:4,0.0942742:2,0.648904:4,0.00434483:1,0.00742559:4,0.0141127:2,0.277408:6,0.0379837:3,0.166244:5,0.0332732:3,0.0159867},n2:{3,3.70781});
22000	{3,3.14747:5,0.0242933:1,0.408021:5,0.0309267:3,0.275362}	{2,0.575176:4,0.017181:1,0.558821}	{1,0.6955:4,0.0604195:1,0.395258}	{1,0.689627:4,0.0429517:2,0.808697:4,0.041472:2,0.0772957:4,0.00310143:2,0.0585428:4,0.111839:2,0.192252:6,0.0444717:2,0.0845428:6,0.00511978:2,0.0191308:6,0.0712346:3,0.484616}	{3,0}	((n0:{1,0.6955:4,0.0604195:1,0.395258},n1:{2,0.575176:4,0.017181:1,0.558821}):{1,0.689627:4,0.0429517:2,0.808697:4,0.041472:2,0.0772957:4,0.00310143:2,0.0585428:4,0.111839:2,0.192252:6,0.0444717:2,0.0845428:6,0.00511978:2,0.0191308:6,0.0712346:3,0.484616},n2:{3,3.14747:5,0.0242933:1,0.408021:5,0.0309267:3,0.275362});
22100	{3,3.45175}	{2,1.22584}	{1,1.17661:4,0.00921862:2,0.0400164}	{2,1.06843:4,0.013404:2,1.04307:6,0.000156032:3,0.100846}	{3,0}	((n0:{1,1.17661:4,0.00921862:2,0.0400164},n1:{2,1.22584}):{2,1.06843:4,0.013404:2,1.04307:6,0.000156032:3,0.100846},n2:{3,3.45175});
22200	{3,3.74959}	{2,0.578169:4,0.0799731:1,0.122899:4,0.0706455:1,0.0401721}	{1,0.891859}	{1,0.422483:4,0.0244441:1,0.206087:4,0.0281346:1,0.291681:4,0.0104116:1,0.00922523:4,0.0508426:1,0.413089:4,0.0280609:1,1.08979:4,0.00110524:2,0.181589:6,0.00371464:3,0.0970725}	{3,0}	((n1:{2,0.578169:4,0.0799731:1,0.122899:4,0.0706455:1,0.0401721},n0:{1,0.891859}):{1,0.422483:4,0.0244441:1,0.206087:4,0.0281346:1,0.291681:4,0.0104116:1,0.00922523:4,0.0508426:1,0.413089:4,0.0280609:1,1.08979:4,0.00110524:2,0.181589:6,0.00371464:3,0.0970725},n2:{3,3.74959});
22300	{3,3.24044:6,0.0078811:3,0.0229034:6,0.0114174:2,0.0867181:6,0.0149294:2,0.108083:6,0.0231193:3,0.227803}	{2,0.627589:4,0.00339341:1,0.0253852:4,0.0244061:2,0.0830161:4,0.0127943:2,0.0656192:4,0.0114869:2,0.148478:4,0.0424328:2,0.0248462}	{1,0.808146:4,0.0154411:1,0.110326:4,0.050365:1,0.0551747:4,0.0159133:2,0.0140811}	{2,0.0894601:4,0.0349525:1,0.536929:4,0.00737143:2,0.054485:4,0.00870159:2,0.0268054:4,0.0400849:1,0.282001:4,0.00774193:1,0.572758:4,0.0174472:2,0.264334:4,0.0105364:2,0.380886:6,0.000562443:2,0.0793624:6,0.0590903:2,0.060027:4,0.00904143:2,0.0851949:6,0.00288172:3,0.0431906}	{3,0}	((n1:{2,0.627589:4,0.00339341:1,0.0253852:4,0.0244061:2,0.0830161:4,0.0127943:2,0.0656192:4,0.0114869:2,0.148478:4,0.0424328:2,0.0248462},n0:{1,0.808146:4,0.0154411:1,0.110326:4,0.050365:1,0.0551747:4,0.0159133:2,0.0140811}):{2,0.0894601:4,0.0349525:1,0.536929:4,0.00737143:2,0.054485:4,0.00870159:2,0.0268054:4,0.0400849:1,0.282001:4,0.00774193:1,0.572758:4,0.0174472:2,0.264334:4,0.0105364:2,0.380886:6,0.000562443:2,0.0793624:6,0.0590903:2,0.060027:4,0.00904143:2,0.0851949:6,0.00288172:3,0.0431906},n2:{3,3.24044:6,0.0078811:3,0.0229034:6,0.0114174:2,0.0867181:6,0.0149294:2,0.108083:6,0.0231193:3,0.227803});
22400	{3,3.14463:6,0.00658927:3,0.320412:6,0.0125225:3,0.478176}	{2,1.41969:4,0.0114098:1,0.272809}	{1,0.902372:4,0.0127883:2,0.681197:4,0.0307513:2,0.0768046}	{4,2.55193e-05:2,1.09799:4,0.0354258:1,0.510959:4,0.00865333:2,0.273401:6,0.0205072:3,0.311461}	{3,0}	((n1:{2,1.41969:4,0.0114098:1,0.272809},n0:{1,0.902372:4,0.0127883:2,0.681197:4,0.0307513:2,0.0768046}):{4,2.55193e-05:2,1.09799:4,0.0354258:1,0.510959:4,0.00865333:2,0.273401:6,0.0205072:3,0.311461},n2:{3,3.14463:6,0.00658927:3,0.320412:6,0.0125225:3,0.478176});
22500	{3,3.11481:6,0.0231044:3,0.119143}	{2,0.741618:4,0.065507:2,0.276151}	{1,0.759157:4,0.0183736:1,0.00401554:4,0.0247627:1,0.00752178:4,0.0253675:1,0.0587001:4,0.00951431:2,0.175863}	{2,0.014564:4,0.00296096:1,0.320046:4,0.0564133:2,0.209542:4,0.0183648:2,0.151277:4,0.0300092:2,0.00450949:4,0.0108192:1,0.0436413:4,0.0722827:1,0.42013:4,0.01524:2,0.0333798:4,0.0031912:2,0.102069:4,0.0931191:2,0.0463967:4,0.0161066:1,0.179166:4,0.0736828:1,0.0966992:4,0.0165783:2,0.0850757:4,0.00257952:2,0.000152721:6,0.000929217:3,0.0548534}	{3,0}	((n1:{2,0.741618:4,0.065507:2,0.276151},n0:{1,0.759157:4,0.0183736:1,0.00401554:4,0.0247627:1,0.00752178:4,0.0253675:1,0.0587001:4,0.00951431:2,0.175863}):{2,0.014564:4,0.00296096:1,0.320046:4,0.0564133:2,0.209542:4,0.0183648:2,0.151277:4,0.0300092:2,0.00450949:4,0.0108192:1,0.0436413:4,0.0722827:1,0.42013:4,0.01524:2,0.0333798:4,0.0031912:2,0.102069:4,0.0931191:2,0.0463967:4,0.0161066:1,0.179166:4,0.0736828:1,0.0966992:4,0.0165783:2,0.0850757:4,0.00257952:2,0.000152721:6,0.000929217:3,0.0548534},n2:{3,3.11481:6,0.0231044:3,0.119143});
22600	{3,3.9497}	{2,1.15076:4,0.0043862:1,0.191105}	{1,1.34625}	{1,0.254477:4,0.00821699:2,0.224225:4,0.00846835:2,0.65962:4,0.00604331:1,0.0279609:4,0.00320953:2,0.879195:4,0.00672641:2,0.0891106:4,0.0125365:1,0.254975:4,0.00579413:2,0.121474:6,0.0253666:3,0.0160545}	{3,0}	((n0:{1,1.34625},n1:{2,1.15076:4,0.0043862:1,0.191105}):{1,0.254477:4,0.00821699:2,0.224225:4,0.00846835:2,0.65962:4,0.00604331:1,0.0279609:4,0.00320953:2,0.879195:4,0.00672641:2,0.0891106:4,0.0125365:1,0.254975:4,0.00579413:2,0.121474:6,0.0253666:3,0.0160545},n2:{3,3.9497});
22700	{3,3.71529:5,0.00663801:3,0.0321135:5,0.00906754:3,0.0375039:6,0.0141097:3,0.0315329}	{2,1.23881:4,0.00308293:2,0.0799999:4,0.00194581:2,0.0177688:4,0.00866767:2,0.0555067:4,0.0147266:2,0.0348763}	{1,1.31966:4,0.0154661:2,0.0649095:4,0.0111534:2,0.0441987}	{2,0.167425:4,0.00291569:1,0.0272326:4,0.0397208:1,0.0280021:4,0.00810265:2,0.353706:4,0.00511295:2,0.0269939:4,0.0107992:1,0.0293161:4,0.0176053:1,0.104628:4,0.00487206:2,0.0223909:4,0.0433524:1,0.064092:4,0.0179184:1,0.0183181:4,0.0174463:1,0.119738:4,0.00778186:2,0.198843:4,0.0382833:2,0.250313:4,0.00252318:1,0.0590094:4,0.00138335:2,0.0237452:4,0.0160733:2,0.188659:4,0.0078169:2,0.0362696:4,0.0210168:2,0.0358519:4,0.00066265:1,0.0800254:4,0.000807914:2,0.0476496:4,0.0317905:1,0.0735552:4,0.00395809:1,0.00851751:5,0.0182309:3,0.0331536:6,0.0491815:3,0.0260772}	{3,0}	((n0:{1,1.31966:4,0.0154661:2,0.0649095:4,0.0111534:2,0.0441987},n1:{2,1.23881:4,0.00308293:2,0.0799999:4,0.00194581:2,0.0177688:4,0.00866767:2,0.0555067:4,0.0147266:2,0.0348763}):{2,0.167425:4,0.00291569:1,0.0272326:4,0.0397208:1,0.0280021:4,0.00810265:2,0.353706:4,0.00511295:2,0.0269939:4,0.0107992:1,0.0293161:4,0.0176053:1,0.104628:4,0.00487206:2,0.0223909:4,0.0433524:1,0.064092:4,0.0179184:1,0.0183181:4,0.0174463:1,0.119738:4,0.00778186:2,0.198843:4,0.0382833:2,0.250313:4,0.00252318:1,0.0590094:4,0.00138335:2,0.0237452:4,0.0160733:2,0.188659:4,0.0078169:2,0.0362696:4,0.0210168:2,0.0358519:4,0.00066265:1,0.0800254:4,0.000807914:2,0.0476496:4,0.0317905:1,0.0735552:4,0.00395809:1,0.00851751:5,0.0182309:3,0.0331536:6,0.0491815:3,0.0260772},n2:{3,3.71529:5,0.00663801:3,0.0321135:5,0.00906754:3,0.0375039:6,0.0141097:3,0.0315329});
22800	{0,0.518831:3,2.80494}	{0,0.49465:2,0.115594:4,0.00448506:1,0.150855}	{0,0.518855:1,0.0848307:4,0.0479217:1,0.113976}	{1,0.133108:4,0.0178335:1,0.00942885:4,0.013142:1,0.133538:4,0.00837381:1,0.170134:4,0.0299871:2,0.637433:4,0.0133496:1,0.0304255:4,0.0394609:1,0.45452:4,0.0161698:2,0.0582371:4,0.00377342:1,0.397017:4,0.0011936:2,0.324183:6,0.0228584:2,0.0246828:6,0.00632993:3,0.0130076}	{3,0}	((n0:{0,0.518855:1,0.0848307:4,0.0479217:1,0.113976},n1:{0,0.49465:2,0.115594:4,0.00448506:1,0.150855}):{1,0.133108:4,0.0178335:1,0.00942885:4,0.013142:1,0.133538:4,0.00837381:1,0.170134:4,0.0299871:2,0.637433:4,0.0133496:1,0.0304255:4,0.0394609:1,0.45452:4,0.0161698:2,0.0582371:4,0.00377342:1,0.397017:4,0.0011936:2,0.324183:6,0.0228584:2,0.0246828:6,0.00632993:3,0.0130076},n2:{0,0.518831:3,2.80494});
22900	{3,3.68831:6,0.0224857:2,0.0248553:6,0.00989904:3,0.167916:6,0.0449346:3,0.0370576}	{2,1.13934:4,0.0632188:1,0.331155:4,0.00645839:2,0.10568}	{1,1.26623:4,0.00985328:1,0.0726364:4,0.000856157:2,0.0479379:4,0.0206525:2,0.22768}	{2,0.332559:4,0.00361378:1,0.0749019:4,0.0549639:1,0.498838:4,7.85319e-07:1,0.236745:4,0.0277862:2,0.428103:4,0.0224097:1,0.0319107:4,0.0219761:1,0.00362522:4,0.0103709:2,0.465776:6,0.00513648:3,0.130894}	{3,0}	((n0:{1,1.26623:4,0.00985328:1,0.0726364:4,0.000856157:2,0.0479379:4,0.0206525:2,0.22768},n1:{2,1.13934:4,0.0632188:1,0.331155:4,0.00645839:2,0.10568}):{2,0.332559:4,0.00361378:1,0.0749019:4,0.0549639:1,0.498838:4,7.85319e-07:1,0.236745:4,0.0277862:2,0.428103:4,0.0224097:1,0.0319107:4,0.0219761:1,0.00362522:4,0.0103709:2,0.465776:6,0.00513648:3,0.130894},n2:{3,3.68831:6,0.0224857:2,0.0248553:6,0.00989904:3,0.167916:6,0.0449346:3,0.0370576});
23000	{3,3.95404}	{2,1.90621:4,0.0170925:2,0.260229}	{1,2.10371:4,0.0608778:2,0.0189446}	{2,1.41504:6,0.0122105:3,0.343256}	{3,0}	((n1:{2,1.90621:4,0.0170925:2,0.260229},n0:{1,2.10371:4,0.0608778:2,0.0189446}):{2,1.41504:6,0.0122105:3,0.343256},n2:{3,3.95404});
23100	{3,3.06309}	{2,1.06019:4,0.00489204:2,0.0152729:4,0.00761542:2,0.0608585:4,0.00391527:2,0.129156:4,0.00218427:1,0.0144385}	{1,1.29852}	{1,0.196519:4,0.00344348:1,0.0665321:4,0.0590614:1,0.117524:4,0.00447906:1,0.134267:4,0.00896:1,0.441146:4,0.0102201:1,0.0130632:4,0.0132313:2,0.483425:6,0.01575:2,0.137865:6,0.0336848:3,0.0253949}	{3,0}	((n1:{2,1.06019:4,0.00489204:2,0.0152729:4,0.00761542:2,0.0608585:4,0.00391527:2,0.129156:4,0.00218427:1,0.0144385},n0:{1,1.29852}):{1,0.196519:4,0.00344348:1,0.0665321:4,0.0590614:1,0.117524:4,0.00447906:1,0.134267:4,0.00896:1,0.441146:4,0.0102201:1,0.0130632:4,0.0132313:2,0.483425:6,0.01575:2,0.137865:6,0.0336848:3,0.0253949},n2:{3,3.06309});
23200	{3,3.69122}	{2,0.986716:4,0.0501706:1,0.516045}	{1,0.947683:4,0.0917165:2,0.326163:4,0.0148286:1,0.172541}	{1,0.166444:4,0.00572911:2,0.542008:4,0.0520283:1,0.449108:4,0.0322434:2,0.677835:4,0.0135399:7,0.00512337:5,0.0132684:3,0.180958}	{3,0}	((n1:{2,0.986716:4,0.0501706:1,0.516045},n0:{1,0.947683:4,0.0917165:2,0.326163:4,0.0148286:1,0.172541}):{1,0.166444:4,0.00572911:2,0.542008:4,0.0520283:1,0.449108:4,0.0322434:2,0.677835:4,0.0135399:7,0.00512337:5,0.0132684:3,0.180958},n2:{3,3.69122});
23300	{3,2.95814:6,0.102731:3,0.377879:6,0.134128:3,0.295684:6,0.0348806:3,0.0184846:6,0.0486772:3,0.0116358}	{2,1.82878}	{1,1.07169:4,0.00794539:1,0.47595:4,0.0205372:1,0.181593:4,0.0116677:2,0.0593986}	{2,0.173999:4,0.0434267:2,0.384323:4,0.00903944:1,0.0652731:4,0.0367915:1,0.048273:4,0.000681761:1,0.129306:4,0.0594587:2,0.00371387:4,0.10259:2,0.475789:6,0.00344448:3,0.287381:6,0.0016111:3,0.0616032:6,0.0438191:3,0.026781:6,0.0246416:2,0.0639142:6,0.00260169:3,0.104991}	{3,0}	((n0:{1,1.07169:4,0.00794539:1,0.47595:4,0.0205372:1,0.181593:4,0.0116677:2,0.0593986},n1:{2,1.82878}):{2,0.173999:4,0.0434267:2,0.384323:4,0.00903944:1,0.0652731:4,0.0367915:1,0.048273:4,0.000681761:1,0.129306:4,0.0594587:2,0.00371387:4,0.10259:2,0.475789:6,0.00344448:3,0.287381:6,0.0016111:3,0.0616032:6,0.0438191:3,0.026781:6,0.0246416:2,0.0639142:6,0.00260169:3,0.104991},n2:{3,2.95814:6,0.102731:3,0.377879:6,0.134128:3,0.295684:6,0.0348806:3,0.0184846:6,0.0486772:3,0.0116358});
23400	{3,2.96064:6,0.00402374:7,0.0032955:4,0.000851189:2,0.0826737:4,0.0276441:1,0.035243:4,0.0188837:2,0.035811:4,0.00445561:1,0.125043:4,0.0275393:2,0.0152256:6,0.0162398:2,0.0552503:6,0.00608784:3,0.413792:6,6.07381e-05:3,0.0357646:6,0.0198948:3,0.0678309}	{2,0.706954:4,0.0048205:2,0.09691:4,0.00746671:1,0.0266431:4,0.00468139:2,0.304088}	{1,0.705564:4,0.0163853:1,0.0495929:4,0.0053884:2,0.139329:4,0.00330973:2,0.0211509:4,0.00975154:2,0.0577179:4,0.00791388:2,0.135461}	{2,0.18722:4,0.0221954:1,0.0982172:4,0.00854027:2,0.133058:4,0.000601652:2,0.0233649:4,0.003915:2,0.344933:4,0.000500484:1,0.339256:4,0.0162916:2,0.0519916:4,0.0565561:2,0.0431773:4,0.00088938:1,0.00426657:4,0.0255175:1,0.153404:4,0.00681604:1,0.101233:4,0.0140423:2,0.0410484:4,0.00670723:2,0.0170218:4,0.0144729:2,0.044618:6,0.00719111:2,0.0909629:4,0.0245291:2,0.0319146:4,0.0252088:7,0.00387278:4,0.00716814:2,0.00950847:6,0.011483:2,0.00199259:4,0.00730012:2,0.120611:6,0.00900346:3,0.0131872:6,0.0316108:2,0.0864829:4,0.00207666:2,0.104483:6,0.021217:3,0.00991308:6,0.000351605:3,0.424764}	{3,0}	((n1:{2,0.706954:4,0.0048205:2,0.09691:4,0.00746671:1,0.0266431:4,0.00468139:2,0.304088},n0:{1,0.705564:4,0.0163853:1,0.0495929:4,0.0053884:2,0.139329:4,0.00330973:2,0.0211509:4,0.00975154:2,0.0577179:4,0.00791388:2,0.135461}):{2,0.18722:4,0.0221954:1,0.0982172:4,0.00854027:2,0.133058:4,0.000601652:2,0.0233649:4,0.003915:2,0.344933:4,0.000500484:1,0.339256:4,0.0162916:2,0.0519916:4,0.0565561:2,0.0431773:4,0.00088938:1,0.00426657:4,0.0255175:1,0.153404:4,0.00681604:1,0.101233:4,0.0140423:2,0.0410484:4,0.00670723:2,0.0170218:4,0.0144729:2,0.044618:6,0.00719111:2,0.0909629:4,0.0245291:2,0.0319146:4,0.0252088:7,0.00387278:4,0.00716814:2,0.00950847:6,0.011483:2,0.00199259:4,0.00730012:2,0.120611:6,0.00900346:3,0.0131872:6,0.0316108:2,0.0864829:4,0.00207666:2,0.104483:6,0.021217:3,0.00991308:6,0.000351605:3,0.424764},n2:{3,2.96064:6,0.00402374:7,0.0032955:4,0.000851189:2,0.0826737:4,0.0276441:1,0.035243:4,0.0188837:2,0.035811:4,0.00445561:1,0.125043:4,0.0275393:2,0.0152256:6,0.0162398:2,0.0552503:6,0.00608784:3,0.413792:6,6.07381e-05:3,0.0357646:6,0.0198948:3,0.0678309});
23500	{3,3.1219}	{2,1.37735:4,0.00516508:1,0.248884}	{1,1.15274:4,0.0156851:1,0.462974}	{1,0.0104966:4,0.0318267:2,0.420218:4,0.00168881:2,0.556721:4,0.000710401:1,0.0460902:5,0.0130865:3,0.141402:6,0.0287003:3,0.105538:6,0.0100341:3,0.123986}	{3,0}	((n0:{1,1.15274:4,0.0156851:1,0.462974},n1:{2,1.37735:4,0.00516508:1,0.248884}):{1,0.0104966:4,0.0318267:2,0.420218:4,0.00168881:2,0.556721:4,0.000710401:1,0.0460902:5,0.0130865:3,0.141402:6,0.0287003:3,0.105538:6,0.0100341:3,0.123986},n2:{3,3.1219});
23600	{3,3.17987:6,0.00356877:3,0.0349211:6,0.00392273:2,0.0750628:4,0.00942976:1,0.00950853:5,0.00249418:3,0.00559317}	{2,0.611544:4,0.00129593:2,0.373526:4,0.0142129:1,0.0614161:4,0.00344848:2,0.0704809:4,0.00470908:2,0.00247902:4,0.00822884:1,0.00992514:4,0.0013487:1,0.296614}	{1,0.666026:4,0.00817867:1,0.0500197:4,0.01457:1,0.273537:4,0.0161673:2,0.0895577:4,0.00832232:1,0.0802652:4,0.000528267:1,0.217812:4,0.0137411:1,0.0205046}	{1,0.192246:4,0.00682849:2,0.0640268:4,0.0181318:1,0.0751006:4,0.0106244:2,0.180879:4,0.00566611:1,0.0697364:4,0.00152949:2,0.0043871:4,0.00173495:1,0.13605:4,0.0104309:2,0.149955:4,0.00475085:1,0.0700663:4,0.0158163:2,0.00916689:4,0.0120008:2,0.642752:6,0.00618877:3,0.0932405:6,0.00873071:3,0.00266448:6,0.0410539:3,0.0313828}	{3,0}	((n1:{2,0.611544:4,0.00129593:2,0.373526:4,0.0142129:1,0.0614161:4,0.00344848:2,0.0704809:4,0.00470908:2,0.00247902:4,0.00822884:1,0.00992514:4,0.0013487:1,0.296614},n0:{1,0.666026:4,0.00817867:1,0.0500197:4,0.01457:1,0.273537:4,0.0161673:2,0.0895577:4,0.00832232:1,0.0802652:4,0.000528267:1,0.217812:4,0.0137411:1,0.0205046}):{1,0.192246:4,0.00682849:2,0.0640268:4,0.0181318:1,0.0751006:4,0.0106244:2,0.180879:4,0.00566611:1,0.0697364:4,0.00152949:2,0.0043871:4,0.00173495:1,0.13605:4,0.0104309:2,0.149955:4,0.00475085:1,0.0700663:4,0.0158163:2,0.00916689:4,0.0120008:2,0.642752:6,0.00618877:3,0.0932405:6,0.00873071:3,0.00266448:6,0.0410539:3,0.0313828},n2:{3,3.17987:6,0.00356877:3,0.0349211:6,0.00392273:2,0.0750628:4,0.00942976:1,0.00950853:5,0.00249418:3,0.00559317});
23700	{3,3.05771}	{2,0.585124:4,0.0538511:1,0.371205:4,0.0111568:1,0.11883:4,0.0314488:2,0.0638064}	{1,0.767961:4,0.00173505:2,0.0428311:4,0.00730616:1,0.10664:4,0.071038:1,0.0170344:4,0.0181837:2,0.202693}	{2,0.0764678:4,0.00500769:1,0.338455:4,0.0158375:1,0.00146921:4,0.00231709:1,0.530113:4,0.0193362:1,0.173916:4,0.00982815:1,0.0246979:4,0.0353626:1,0.198578:4,0.0124706:1,0.0388264:4,0.0405741:2,0.248551:6,0.0109488:3,0.0395281}	{3,0}	((n0:{1,0.767961:4,0.00173505:2,0.0428311:4,0.00730616:1,0.10664:4,0.071038:1,0.0170344:4,0.0181837:2,0.202693},n1:{2,0.585124:4,0.0538511:1,0.371205:4,0.0111568:1,0.11883:4,0.0314488:2,0.0638064}):{2,0.0764678:4,0.00500769:1,0.338455:4,0.0158375:1,0.00146921:4,0.00231709:1,0.530113:4,0.0193362:1,0.173916:4,0.00982815:1,0.0246979:4,0.0353626:1,0.198578:4,0.0124706:1,0.0388264:4,0.0405741:2,0.248551:6,0.0109488:3,0.0395281},n2:{3,3.05771});
23800	{3,3.32833}	{2,1.15299:4,0.112542:1,0.0381505:4,0.0290884:1,0.320904}	{1,0.735738:4,0.082634:2,0.285607:4,0.090167:1,0.205318:4,0.13019:1,0.124025}	{1,0.503077:4,0.0469519:1,0.30925:4,0.00940921:1,0.0879198:4,0.0425505:2,0.159419:4,0.0614392:2,0.322669:6,0.00778239:3,0.124178}	{3,0}	((n1:{2,1.15299:4,0.112542:1,0.0381505:4,0.0290884:1,0.320904},n0:{1,0.735738:4,0.082634:2,0.285607:4,0.090167:1,0.205318:4,0.13019:1,0.124025}):{1,0.503077:4,0.0469519:1,0.30925:4,0.00940921:1,0.0879198:4,0.0425505:2,0.159419:4,0.0614392:2,0.322669:6,0.00778239:3,0.124178},n2:{3,3.32833});
23900	{3,2.88967:6,0.0451234:2,0.0347078:4,0.00686262:7,0.0962127:5,0.0748254:1,0.431864:4,0.0267127:2,0.00585614:6,0.0705885:3,0.108019:5,0.000574637:3,0.0407764}	{2,1.39653}	{1,1.14538:4,0.0788616:1,0.120412:4,0.00544929:2,0.0464302}	{2,0.0944191:4,0.0570351:2,0.941191:4,0.194078:1,0.176686:4,0.140991:2,0.323956:6,0.0321452:3,0.312131:6,0.0363017:7,0.00340894:5,0.00476028:3,0.118158}	{3,0}	((n0:{1,1.14538:4,0.0788616:1,0.120412:4,0.00544929:2,0.0464302},n1:{2,1.39653}):{2,0.0944191:4,0.0570351:2,0.941191:4,0.194078:1,0.176686:4,0.140991:2,0.323956:6,0.0321452:3,0.312131:6,0.0363017:7,0.00340894:5,0.00476028:3,0.118158},n2:{3,2.88967:6,0.0451234:2,0.0347078:4,0.00686262:7,0.0962127:5,0.0748254:1,0.431864:4,0.0267127:2,0.00585614:6,0.0705885:3,0.108019:5,0.000574637:3,0.0407764});
24000	{3,3.46362:5,0.155598:3,0.137597}	{2,1.02777:4,0.0365756:1,0.216079}	{1,1.06245:4,0.00884641:1,0.209126}	{1,0.231266:4,0.0968181:2,0.3869:4,0.037863:2,0.111352:4,0.0326753:1,0.273647:4,0.0417805:2,0.0341627:6,0.0119939:2,0.0251872:6,0.00725937:3,0.123743:5,0.0255108:1,0.0794209:4,0.152261:2,0.335877:6,0.320638:3,0.148037}	{3,0}	((n0:{1,1.06245:4,0.00884641:1,0.209126},n1:{2,1.02777:4,0.0365756:1,0.216079}):{1,0.231266:4,0.0968181:2,0.3869:4,0.037863:2,0.111352:4,0.0326753:1,0.273647:4,0.0417805:2,0.0341627:6,0.0119939:2,0.0251872:6,0.00725937:3,0.123743:5,0.0255108:1,0.0794209:4,0.152261:2,0.335877:6,0.320638:3,0.148037},n2:{3,3.46362:5,0.155598:3,0.137597});
