Iteration	1	2	3	4	5	simmap
109400	{3,0.625573:6,0.208255:3,0.144849:5,0.5563:3,1.81795}	{4,0.785605:7,0.13535:5,1.51313:3,1.21511}	{4,1.03325:2,0.641462:6,0.605563:7,0.715911:6,0.107031:3,0.249716}	{3,0.296263}	{3,0}	((n2:{3,0.625573:6,0.208255:3,0.144849:5,0.5563:3,1.81795},n1:{4,1.03325:2,0.641462:6,0.605563:7,0.715911:6,0.107031:3,0.249716}):{3,0.296263},n0:{4,0.785605:7,0.13535:5,1.51313:3,1.21511});
109500	{3,2.17364}	{4,0.944307:7,0.221949:5,0.357782:3,0.649604}	{4,0.0776967:7,0.0136168:6,0.659143:7,0.327396:5,0.2562:3,2.37275}	{3,1.53316}	{3,0}	((n0:{4,0.944307:7,0.221949:5,0.357782:3,0.649604},n2:{3,2.17364}):{3,1.53316},n1:{4,0.0776967:7,0.0136168:6,0.659143:7,0.327396:5,0.2562:3,2.37275});
109600	{3,0.0355313:5,1.09659:3,0.415218:5,0.0642661:1,0.0626168}	{4,0.14873:1,0.0191844:5,0.605825:1,0.900483}	{4,0.804392:2,0.294107:6,0.791966:3,0.151518:5,0.209737:3,0.940597}	{1,0.915076:5,0.477748:3,0.125271}	{3,0}	((n2:{3,0.0355313:5,1.09659:3,0.415218:5,0.0642661:1,0.0626168},n0:{4,0.14873:1,0.0191844:5,0.605825:1,0.900483}):{1,0.915076:5,0.477748:3,0.125271},n1:{4,0.804392:2,0.294107:6,0.791966:3,0.151518:5,0.209737:3,0.940597});
109700	{3,3.0278}	{4,0.556155:7,0.408695:5,0.353568:1,0.0719371:5,0.185426:3,1.64435}	{4,0.317862:1,1.26541:5,0.0500572:3,1.39446}	{3,0.192336}	{3,0}	((n1:{4,0.317862:1,1.26541:5,0.0500572:3,1.39446},n2:{3,3.0278}):{3,0.192336},n0:{4,0.556155:7,0.408695:5,0.353568:1,0.0719371:5,0.185426:3,1.64435});
109800	{3,0.228864:6,1.10534:3,0.990381}	{4,1.06403:1,0.0214391:5,0.888632:3,0.350482}	{4,0.631257:2,1.67359:6,0.737795:3,0.26355}	{3,0.981611}	{3,0}	((n2:{3,0.228864:6,1.10534:3,0.990381},n0:{4,1.06403:1,0.0214391:5,0.888632:3,0.350482}):{3,0.981611},n1:{4,0.631257:2,1.67359:6,0.737795:3,0.26355});
109900	{3,2.03939}	{4,0.114529:2,1.11821:6,0.273438:7,0.0958266:5,0.273514:3,0.163865}	{4,1.43625:7,0.269673:6,1.39625:3,0.813939}	{3,1.87673}	{3,0}	((n2:{3,2.03939},n0:{4,0.114529:2,1.11821:6,0.273438:7,0.0958266:5,0.273514:3,0.163865}):{3,1.87673},n1:{4,1.43625:7,0.269673:6,1.39625:3,0.813939});
110000	{3,2.29701}	{4,0.274131:7,0.357425:4,0.127584:7,0.0371591:5,1.39702:3,0.103696}	{4,0.870334:1,0.433647:5,2.26483:3,0.0540787}	{3,1.32588}	{3,0}	((n2:{3,2.29701},n0:{4,0.274131:7,0.357425:4,0.127584:7,0.0371591:5,1.39702:3,0.103696}):{3,1.32588},n1:{4,0.870334:1,0.433647:5,2.26483:3,0.0540787});
110100	{3,0.148268:5,1.11255:7,0.296704:5,0.320989:3,0.478485}	{4,0.389569:1,0.0849826:4,0.274141:1,1.60831}	{4,0.00255948:1,1.81627:5,0.310574:3,0.579965:6,0.302586:3,0.137398}	{5,0.433181:3,0.359174}	{3,0}	((n0:{4,0.389569:1,0.0849826:4,0.274141:1,1.60831},n2:{3,0.148268:5,1.11255:7,0.296704:5,0.320989:3,0.478485}):{5,0.433181:3,0.359174},n1:{4,0.00255948:1,1.81627:5,0.310574:3,0.579965:6,0.302586:3,0.137398});
110200	{3,2.67495}	{4,0.425233:2,0.107847:6,1.2942:3,0.84767}	{4,0.770124:7,0.00067047:6,0.667561:2,0.501425:6,0.941776:3,0.380666}	{3,0.587276}	{3,0}	(n1:{4,0.770124:7,0.00067047:6,0.667561:2,0.501425:6,0.941776:3,0.380666},(n0:{4,0.425233:2,0.107847:6,1.2942:3,0.84767},n2:{3,2.67495}):{3,0.587276});
110300	{3,3.72581}	{4,0.116763:7,0.0150754:6,0.591399:7,0.0205085:4,0.211387:1,0.462355:5,0.12746:7,0.608642:5,1.24334:3,0.545882}	{4,0.776024:7,0.386472:6,1.17755:3,1.38577}	{3,0.216999}	{3,0}	((n1:{4,0.776024:7,0.386472:6,1.17755:3,1.38577},n2:{3,3.72581}):{3,0.216999},n0:{4,0.116763:7,0.0150754:6,0.591399:7,0.0205085:4,0.211387:1,0.462355:5,0.12746:7,0.608642:5,1.24334:3,0.545882});
110400	{3,3.00526:5,0.651897:3,0.0198833}	{4,0.828929:7,0.559183:5,0.22915:7,0.0763717:6,0.849708:3,0.280541}	{4,0.0266342:7,1.13527:5,0.234268:1,0.276359:5,0.992488:3,0.158862}	{3,0.853158}	{3,0}	((n0:{4,0.828929:7,0.559183:5,0.22915:7,0.0763717:6,0.849708:3,0.280541},n1:{4,0.0266342:7,1.13527:5,0.234268:1,0.276359:5,0.992488:3,0.158862}):{3,0.853158},n2:{3,3.00526:5,0.651897:3,0.0198833});
110500	{3,1.36135:6,0.296051:3,1.45613}	{4,0.0770301:2,0.635393:6,1.76242:3,0.571595}	{4,0.462442:2,2.41582:6,0.107271:3,0.0608967}	{3,0.0671015}	{3,0}	((n1:{4,0.462442:2,2.41582:6,0.107271:3,0.0608967},n0:{4,0.0770301:2,0.635393:6,1.76242:3,0.571595}):{3,0.0671015},n2:{3,1.36135:6,0.296051:3,1.45613});
110600	{3,1.23673:6,0.600318:3,1.17427}	{4,2.18802:7,0.065384:5,0.361211:3,0.420934}	{4,0.870271:7,0.182887:6,0.845496:3,0.604084:5,0.20703:3,0.301545}	{3,0.0242347}	{3,0}	(n0:{4,2.18802:7,0.065384:5,0.361211:3,0.420934},(n1:{4,0.870271:7,0.182887:6,0.845496:3,0.604084:5,0.20703:3,0.301545},n2:{3,1.23673:6,0.600318:3,1.17427}):{3,0.0242347});
110700	{3,1.23325:6,0.104634:3,1.66672:6,0.351882:3,0.598628}	{4,0.666159:2,2.08623:6,0.680574:3,0.22219}	{4,0.72085:7,0.152499:5,0.0184372:7,0.48309:6,0.0542886:3,2.22599}	{3,0.299965}	{3,0}	((n0:{4,0.666159:2,2.08623:6,0.680574:3,0.22219},n1:{4,0.72085:7,0.152499:5,0.0184372:7,0.48309:6,0.0542886:3,2.22599}):{3,0.299965},n2:{3,1.23325:6,0.104634:3,1.66672:6,0.351882:3,0.598628});
110800	{3,2.50903}	{4,0.109615:2,0.207224:6,0.09259:3,2.71956}	{4,0.0348066:2,0.238666:6,0.105819:3,2.12974}	{3,0.61996}	{3,0}	((n2:{3,2.50903},n1:{4,0.0348066:2,0.238666:6,0.105819:3,2.12974}):{3,0.61996},n0:{4,0.109615:2,0.207224:6,0.09259:3,2.71956});
110900	{3,1.04832:5,2.03338}	{4,0.616076:7,0.248943:5,1.41912:3,0.901714}	{4,0.66489:1,0.83114:5,0.0986765:3,1.487}	{5,0.0739049:3,0.0302428}	{3,0}	((n1:{4,0.66489:1,0.83114:5,0.0986765:3,1.487},n2:{3,1.04832:5,2.03338}):{5,0.0739049:3,0.0302428},n0:{4,0.616076:7,0.248943:5,1.41912:3,0.901714});
111000	{3,2.2158}	{4,0.180646:7,0.95938:5,0.462107:3,0.613671}	{4,0.00591135:7,0.77748:5,2.75226:3,0.176821}	{3,1.49667}	{3,0}	((n0:{4,0.180646:7,0.95938:5,0.462107:3,0.613671},n2:{3,2.2158}):{3,1.49667},n1:{4,0.00591135:7,0.77748:5,2.75226:3,0.176821});
111100	{3,0.479079:5,0.475449:7,0.248674:5,0.191967:3,0.697592}	{4,0.274739:7,0.54241:6,0.125897:7,0.0371238:5,0.287783:3,0.824807}	{4,0.785156:2,0.132576:6,2.07136:3,0.582903}	{3,1.47923}	{3,0}	((n0:{4,0.274739:7,0.54241:6,0.125897:7,0.0371238:5,0.287783:3,0.824807},n2:{3,0.479079:5,0.475449:7,0.248674:5,0.191967:3,0.697592}):{3,1.47923},n1:{4,0.785156:2,0.132576:6,2.07136:3,0.582903});
111200	{3,1.94524}	{4,0.12574:1,0.256202:4,0.513501:2,0.381201:6,0.668595}	{4,0.362755:2,0.958212:6,0.0106284:3,2.1232:5,0.0568027:3,0.243804}	{6,0.160027:2,0.490738:4,0.567848:7,0.111102:6,0.131697:3,0.348755}	{3,0}	((n2:{3,1.94524},n0:{4,0.12574:1,0.256202:4,0.513501:2,0.381201:6,0.668595}):{6,0.160027:2,0.490738:4,0.567848:7,0.111102:6,0.131697:3,0.348755},n1:{4,0.362755:2,0.958212:6,0.0106284:3,2.1232:5,0.0568027:3,0.243804});
