Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
5800	-25839.96	-25818.5	-21.4566	24.80525	0.245247	0.254162	0.24712	0.253471	0.04657077	1.6356	1.46564	0.625292	0.813591	0.518269	0.883281	0.0214699	0.0192388	0.00820796	0.0106797	0.00680311	0.0115945	0.194742	0.805258	0.00908457	0.003035173	10.0572	8.14191	2.10871	0	0.7019953	7.151202	0	0	1	1	2.007075	0.805258	0.194742	18.86609	0.01312659	9.740286	0.757569	0.923818	1.0532	1.26541
5900	-25840.61	-25816.31	-24.29339	25.20788	0.251606	0.251075	0.247409	0.24991	0.07109842	1.22682	1.35188	0.481263	0.85196	0.349704	0.0765056	0.0208982	0.0230285	0.00819804	0.0145126	0.005957	0.00130323	0.00439145	0.995609	0.03347106	0.01077089	9.94022	8.10187	1.77385	0	0.4383016	7.338371	0	0	1	1	2.019874	0.9956085	0.004391451	84.52965	0.01703442	9.387571	0.759402	0.924512	1.05287	1.26321
6000	-25839.61	-25816.02	-23.59225	42.45251	0.24923	0.247991	0.251552	0.251228	0.05138172	1.45597	1.65078	0.501878	0.707243	0.346188	1.12331	0.0244573	0.0277296	0.0084305	0.0118802	0.00581524	0.0188694	0.508305	0.491695	0.02458884	0.008671361	10.1024	8.06957	2.02248	0	0.2591328	7.534933	0	0	1	1	2.182403	0.4916948	0.5083052	36.07785	0.01679793	9.017297	0.812213	0.943671	1.04289	1.20123
6100	-25839.85	-25818.21	-21.64856	44.44989	0.249657	0.246775	0.248242	0.255326	0.03722936	1.16182	1.40988	0.533356	0.6774	0.409061	0.231666	0.0229095	0.027801	0.0105171	0.0133575	0.00806615	0.00456815	0.150009	0.849991	0.004560024	0.01384331	10.1135	8.05475	1.80791	0	1.370942	6.179386	0	0	1	1	1.998973	0.849991	0.150009	24.62416	0.01971871	9.190566	0.816306	0.94509	1.04207	1.19653
6200	-25847.83	-25822.03	-25.79903	48.62311	0.249442	0.246659	0.247465	0.256434	0.1151146	0.8962	0.870102	0.470458	0.632588	0.38977	1.53338	0.0148246	0.0143929	0.00778212	0.010464	0.00644741	0.0253645	0.329099	0.670901	0.1632215	0.01500724	10.1545	8.07086	2.13798	0	0.7886727	7.795529	0	0	1	1	1.872553	0.6709008	0.3290992	60.97731	0.01654157	9.160887	0.824053	0.947751	1.04051	1.18769
6300	-25839.44	-25817.1	-22.34053	47.77713	0.250734	0.2509	0.250028	0.248338	0.07790228	0.67195	0.808761	0.492516	0.790602	0.455852	0.731521	0.011469	0.0138042	0.00840641	0.0134942	0.00778062	0.0124858	0.680457	0.319543	0.04360163	0.002085805	10.0194	8.11287	2.2317	0	0.438213	7.343597	0	0	1	1	1.995288	0.3195434	0.6804566	42.50575	0.01706831	8.824009	0.822563	0.947242	1.04081	1.18938
6400	-25838.86	-25819.65	-19.2042	32.22269	0.247377	0.242672	0.258436	0.251514	0.04023438	0.684409	0.682759	0.440722	0.881086	0.383958	0.657411	0.0113843	0.0113569	0.00733086	0.0146558	0.00638667	0.0109352	0.169132	0.830868	0.05082654	0.0009919886	10.0927	8.08283	1.86766	0	0.8770051	8.212488	0	1	1	1	1.95288	0.8308682	0.1691318	12.18486	0.01663377	8.851384	0.785803	0.93429	1.04801	1.2319
6500	-25836.25	-25818.37	-17.88198	18.34925	0.249892	0.241953	0.251368	0.256787	0.06010113	0.444969	0.437138	0.373333	0.753089	0.342637	1.50735	0.00804755	0.00790592	0.00675196	0.0136201	0.00619681	0.0272614	0.531478	0.468522	0.02488206	0.001902151	10.0453	8.03233	2.03526	0	0.3959537	9.288425	0	1	1	1	2.100986	0.4685219	0.5314781	11.08407	0.01808564	9.543533	0.720816	0.909469	1.05949	1.31022
6600	-25842.71	-25820.1	-22.61388	30.63533	0.250592	0.25155	0.24907	0.248788	0.2219187	0.348844	0.321556	0.35726	0.746769	0.356219	0.1973	0.00713026	0.00657251	0.00730228	0.0152637	0.00728101	0.00403275	0.939793	0.0602067	0.02319411	0.00491701	10.1925	7.98869	1.86313	0	0.9209646	8.340068	0	1	1	1	2.123011	0.06020674	0.9397933	48.89539	0.02043968	9.135453	0.780601	0.932395	1.04899	1.23802
6700	-25844.2	-25821.79	-22.41607	44.24137	0.244809	0.24863	0.254783	0.251779	0.05028227	0.523669	0.803128	0.471697	0.68	0.371128	0.646279	0.00952729	0.0146116	0.00858175	0.0123715	0.00675205	0.011758	0.465972	0.534028	0.1026584	0.01288865	9.98306	8.12242	2.01452	0	0.3329338	7.896249	0	0	1	1	1.963135	0.5340278	0.4659722	77.52047	0.01819334	9.689055	0.815892	0.944947	1.04215	1.19701
6800	-25837.33	-25816.47	-20.85454	26.05553	0.249829	0.247753	0.247873	0.254546	0.152443	0.524335	0.696378	0.443473	0.562522	0.368969	0.0704372	0.0119404	0.0158582	0.010099	0.01281	0.00840232	0.00160402	0.119871	0.880129	0.05713716	0.005883447	10.0826	8.10573	2.07281	0	0.7608676	6.303688	0	0	1	1	2.007824	0.8801293	0.1198707	54.80003	0.02277242	10.2389	0.763126	0.925916	1.0522	1.25876
6900	-25839.48	-25818.18	-21.3016	46.12409	0.243928	0.251055	0.25244	0.252577	0.05095022	0.937938	1.05895	0.438711	0.645334	0.310953	0.532004	0.0169313	0.0191157	0.00791944	0.0116493	0.00561319	0.00960351	0.861826	0.138174	0.01306523	0.002421158	9.94922	8.03609	2.19728	0	1.968005	7.887875	0	0	1	1	1.89797	0.1381739	0.8618261	17.54748	0.01805159	10.28674	0.819537	0.946204	1.04142	1.19284
7000	-25838.02	-25818.42	-19.59978	39.14994	0.245066	0.250831	0.251753	0.252351	0.05430787	0.77092	0.756219	0.425678	0.576286	0.389183	0.300642	0.015275	0.0149838	0.00843441	0.0114186	0.00771129	0.00595693	0.830582	0.169418	0.02503351	0.02196524	9.92587	7.9184	2.11308	0	0.8378673	7.175417	0	0	1	1	2.083422	0.169418	0.830582	95.61598	0.01981405	10.46427	0.804792	0.941074	1.04435	1.20978
7100	-25838.43	-25818.75	-19.67665	16.32399	0.247045	0.249829	0.246244	0.256882	0.04862827	0.750016	0.970844	0.413584	0.33146	0.311826	0.413136	0.020021	0.0259158	0.0110403	0.00884803	0.00832392	0.0110283	0.243433	0.756567	0.01476574	0.003865434	9.99239	8.01488	2.17546	0	1.484643	5.48533	0	0	1	1	2.204057	0.7565674	0.2434326	25.62413	0.02669412	9.883732	0.705253	0.903137	1.06199	1.32962
7200	-25840.96	-25819.91	-21.04585	22.08814	0.250286	0.252749	0.251878	0.245087	0.02135218	0.554682	0.590026	0.336991	0.396077	0.314541	0.211495	0.0163361	0.017377	0.0099248	0.0116649	0.00926361	0.00622877	0.053704	0.946296	0.02760554	0.01564306	10.2225	7.9249	1.98519	0	1.024192	5.802196	0	0	1	1	2.046405	0.946296	0.05370405	79.41809	0.02945119	10.2265	0.743982	0.91861	1.05559	1.28182
7300	-25834.09	-25815.83	-18.26102	33.42196	0.249491	0.246845	0.24581	0.257853	0.06361281	0.41889	0.480411	0.354379	0.349423	0.323105	0.302841	0.0123264	0.0141367	0.0104281	0.0102822	0.00950781	0.0089115	0.346984	0.653016	0.03235994	0.01211449	9.94125	8.01606	2.1277	0	0.8690212	5.814232	0	0	1	1	2.113267	0.653016	0.346984	88.46322	0.02942636	10.0437	0.789493	0.935624	1.04731	1.22758
7400	-25836.02	-25816.73	-19.29251	46.46681	0.245183	0.25033	0.248389	0.256099	0.07113944	0.427669	0.46859	0.481185	0.478638	0.412907	0.291185	0.0105682	0.0115794	0.0118906	0.0118277	0.0102034	0.0071955	0.818157	0.181843	0.06364308	0.008061158	9.89892	8.09309	2.12279	0	0.948198	5.262249	0	0	1	1	2.104503	0.1818432	0.8181568	42.43595	0.02471115	9.177698	0.820177	0.946424	1.04129	1.19211
7500	-25837.21	-25821.15	-16.05796	7.382509	0.244592	0.251946	0.24941	0.254052	0.1059895	0.555771	0.588448	0.477901	0.33593	0.489837	0.235868	0.0163585	0.0173203	0.0140665	0.0098877	0.0144178	0.00694251	0.742079	0.257921	0.016072	0.005721993	9.90649	8.14733	2.02894	0	1.054802	4.282096	0	0	1	1	2.097487	0.2579206	0.7420794	2.333804	0.02943386	10.21527	0.578468	0.845222	1.07806	1.49825
7600	-25831.79	-25815.49	-16.30558	20.59105	0.244516	0.253476	0.247331	0.254676	0.05100513	0.449016	0.492229	0.556978	0.325846	0.563882	0.37431	0.0130043	0.0142559	0.0161311	0.00943712	0.0163311	0.0108407	0.89364	0.10636	0.01891489	0.005941609	9.95886	7.98306	1.94621	0	0.6105091	4.029165	0	0	1	1	2.14134	0.1063602	0.8936398	23.60247	0.02896187	9.00477	0.735428	0.915274	1.05706	1.29224
7700	-25835.02	-25816.74	-18.28363	21.00539	0.24532	0.247718	0.249611	0.257351	0.1993135	0.523721	0.535233	0.564255	0.349261	0.550016	0.325111	0.0140249	0.0143332	0.0151104	0.00935301	0.0147291	0.00870628	0.546258	0.453742	0.02055724	0.0005560013	10.0791	8.1147	2.08149	0	0.5597192	4.195015	0	0	1	1	2.188938	0.4537415	0.5462585	4.718266	0.0267794	9.64766	0.737882	0.916236	1.05664	1.28924
7800	-25838.81	-25822.3	-16.51591	13.39021	0.246859	0.248589	0.248283	0.256269	0.1141674	0.481682	0.638002	0.508838	0.228357	0.521254	0.537158	0.0142326	0.0188515	0.015035	0.00674744	0.0154019	0.0158718	0.863998	0.136002	0.03551337	0.003835544	9.99142	8.16943	2.02219	0	0.850356	3.983205	0	0	1	1	1.932982	0.1360022	0.8639978	4.199479	0.02954771	8.670402	0.677131	0.891292	1.06623	1.36534
7900	-25840.11	-25821.7	-18.40796	12.29966	0.248705	0.24768	0.254262	0.249352	0.06384726	0.571432	0.530281	0.488664	0.291099	0.511916	0.281463	0.0185946	0.0172556	0.0159013	0.00947247	0.0166579	0.00915892	0.480638	0.519362	0.1093893	0.001949496	10.0029	7.95917	2.06528	0	0.9323688	3.55983	0	0	1	1	2.109481	0.519362	0.480638	15.74921	0.03254038	9.480997	0.664372	0.88574	1.06804	1.38185
8000	-25842.24	-25819.86	-22.37969	36.14382	0.245497	0.245675	0.249718	0.259109	0.1094306	0.481099	0.503816	0.549644	0.348052	0.456327	0.238525	0.0159223	0.0166742	0.0181909	0.011519	0.0151025	0.00789415	0.928391	0.0716085	0.09171373	0.006782547	9.98002	7.71317	1.85298	0	0.4772294	3.605754	0	0	1	1	2.036203	0.07160852	0.9283915	12.26662	0.03309574	8.881339	0.797201	0.938387	1.04583	1.21858
8100	-25834.77	-25817.86	-16.91277	45.6228	0.253244	0.248206	0.251173	0.247377	0.07030243	0.353027	0.457616	0.420949	0.484167	0.410247	0.0806585	0.00956678	0.0124011	0.0114074	0.0131206	0.0111174	0.00218578	0.693737	0.306263	0.04328864	0.001278317	10.0356	7.9739	2.0172	0	0.9634817	5.625799	0	0	1	1	2.093404	0.3062631	0.6937369	20.62956	0.02709925	9.674961	0.818588	0.945877	1.04161	1.19392
8200	-25839.78	-25819.31	-20.46752	8.674088	0.253297	0.244225	0.248088	0.25439	0.2018189	0.758558	0.769964	0.486611	0.575139	0.422243	0.212982	0.0192131	0.019502	0.0123251	0.0145674	0.0106948	0.00539449	0.136105	0.863895	0.05198435	0.001589081	10.0932	7.99287	2.04588	0	0.7008809	5.197871	0	0	1	1	1.961818	0.8638948	0.1361052	60.90113	0.02532845	8.59073	0.60734	0.85948	1.07514	1.45804
8300	-25840.81	-25820.14	-20.67305	12.36042	0.245509	0.255126	0.250721	0.248644	0.08047156	0.606244	0.665134	0.524222	0.560248	0.496523	0.10402	0.016505	0.0181083	0.014272	0.0152528	0.0135179	0.00283195	0.317103	0.682897	0.05707233	0.02149701	9.87635	8.10093	1.91987	0	0.5391491	4.469466	0	0	1	1	2.02935	0.6828968	0.3171032	97.37937	0.02722505	8.768734	0.665124	0.88607	1.06794	1.38087
8400	-25838.94	-25817.52	-21.41474	35.90837	0.24303	0.246492	0.252099	0.258379	0.05179388	1.00831	1.33666	0.587089	0.729001	0.4472	0.319336	0.0183343	0.0243048	0.0106752	0.0132556	0.00813152	0.00580656	0.109529	0.890471	0.039885	0.003680715	10.0005	8.09608	1.84817	0	0.6897713	6.016972	0	0	1	1	1.971073	0.8904712	0.1095288	77.06307	0.0181832	9.250925	0.796568	0.938161	1.04595	1.21932
8500	-25837.3	-25818.45	-18.85569	12.77499	0.250824	0.24702	0.249898	0.252258	0.1272046	1.05637	1.0951	0.557227	0.477649	0.49001	0.41204	0.0233813	0.0242387	0.0123335	0.0105721	0.0108457	0.00911997	0.095044	0.904956	0.006813725	0.008890085	10.0222	8.00812	2.04047	0	0.5442047	4.836374	0	0	1	1	2.246093	0.904956	0.09504403	28.66227	0.02213369	9.109863	0.67012	0.888255	1.06724	1.37439
8600	-25841.8	-25821.11	-20.6893	20.41473	0.248635	0.25612	0.248058	0.247188	0.02413862	1.18732	1.45272	0.597242	0.632619	0.437419	0.880685	0.0204855	0.0250647	0.0103046	0.010915	0.00754705	0.015195	0.246114	0.753886	0.02175366	0.008722254	10.0462	7.96423	1.91804	0	0.6440606	6.669211	0	0	1	1	2.078907	0.7538863	0.2461137	27.41911	0.01725362	9.447043	0.734363	0.914855	1.05724	1.29355
8700	-25839.17	-25816.36	-22.80736	25.67977	0.250739	0.25122	0.244634	0.253407	0.01767189	1.42387	1.53996	0.539155	0.617094	0.424135	1.21274	0.0224455	0.0242754	0.00849906	0.00972767	0.00668593	0.0191173	0.777362	0.222638	0.007628654	0.004241522	9.99563	7.89017	1.9935	0	1.358352	7.060631	0	0	1	1	2.00398	0.2226381	0.7773619	47.10882	0.01576367	9.465868	0.761497	0.925303	1.0525	1.2607
8800	-25838.49	-25815.98	-22.51284	42.63917	0.245822	0.249196	0.24542	0.259562	0.08145008	1.16177	1.31204	0.604311	0.386992	0.446837	1.47284	0.0176528	0.0199361	0.00918236	0.00588025	0.00678959	0.0223794	0.9876	0.0123996	0.03775379	0.002994073	9.90994	7.90382	1.91154	0	0.8514694	7.070815	0	0	1	1	2.112507	0.01239965	0.9876004	60.1721	0.01519475	10.39044	0.812607	0.943808	1.04281	1.20078
8900	-25845.36	-25824.42	-20.93685	8.971736	0.235845	0.256308	0.254844	0.253003	0.01274577	0.962033	1.0817	0.700895	0.396625	0.584052	1.24861	0.0134715	0.0151472	0.00981472	0.00555399	0.00817855	0.0174844	0.76097	0.23903	0.0001470108	0.006941429	10.0429	7.99544	2.04033	0	0.700314	6.032567	0	0	1	1	1.958622	0.2390298	0.7609702	74.03992	0.01400313	10.3423	0.613177	0.862281	1.07449	1.45006
9000	-25840.8	-25819.16	-21.64466	14.78506	0.245548	0.252103	0.250306	0.252044	0.04844093	0.7417	0.899986	0.431643	0.458181	0.320032	0.527121	0.0165622	0.0200968	0.00963864	0.0102312	0.00714634	0.0117707	0.233182	0.766818	0.03472964	0.01164695	10.1913	7.90564	1.89908	0	1.723216	7.190566	0	0	1	1	2.159653	0.7668178	0.2331822	16.06334	0.02233012	10.22319	0.691479	0.897402	1.06411	1.34701
9100	-25835.05	-25816.84	-18.21218	14.22362	0.249498	0.244972	0.245713	0.259817	0.09668106	0.835891	0.930779	0.459053	0.555364	0.350331	0.236682	0.0197985	0.022046	0.0108729	0.0131541	0.00829776	0.00560594	0.537468	0.462532	0.01391945	0.01049445	9.91469	7.94878	1.95286	0	0.5096608	5.770841	0	0	1	1	2.027011	0.4625317	0.5374683	39.24415	0.0236855	9.219785	0.685941	0.89506	1.06494	1.35406
9200	-25837.06	-25815.76	-21.29258	26.09778	0.252117	0.248698	0.248443	0.250741	0.1500714	0.393753	0.439741	0.320403	0.418227	0.270787	0.177655	0.0115201	0.0128655	0.00937407	0.0122361	0.00792242	0.00519766	0.636468	0.363532	0.06772162	0.01868855	10.0375	7.77546	1.99418	0	0.7755718	6.575123	0	0	1	1	2.086201	0.3635316	0.6364684	78.09725	0.02925707	9.745721	0.763307	0.925984	1.05217	1.25854
9300	-25841.85	-25819.13	-22.71812	26.46098	0.241556	0.256816	0.250147	0.251481	0.1188971	0.58785	0.537206	0.424729	0.347246	0.370359	1.23903	0.0116893	0.0106823	0.00844567	0.00690494	0.00736453	0.024638	0.94255	0.0574498	0.09669926	0.001520853	9.96401	8.12321	1.79848	0	0.908587	7.27204	0	0	1	1	1.953729	0.05744976	0.9425502	33.75007	0.01988486	10.13545	0.764846	0.926562	1.05189	1.2567
9400	-25836.72	-25815.93	-20.78517	47.66351	0.243137	0.25297	0.250403	0.25349	0.09223052	0.40551	0.433981	0.310821	0.319586	0.272913	1.08901	0.0102893	0.0110117	0.00788665	0.00810906	0.00692479	0.027632	0.48521	0.51479	0.01388229	0.004901502	9.85941	7.94168	2.18672	0	0.7823092	7.797157	0	0	1	1	2.049273	0.5147897	0.4852103	91.74603	0.02537361	9.758691	0.82236	0.947172	1.04085	1.18962
9500	-25848.27	-25827.49	-20.78154	18.52112	0.240839	0.241855	0.263265	0.254041	0.09046086	0.235272	0.354954	0.235573	0.25047	0.227214	0.656818	0.00765894	0.011555	0.00766876	0.0081537	0.00739662	0.0213818	0.46118	0.53882	0.05770029	0.01561024	9.87616	7.87552	2.10789	0	1.333538	7.536229	0	0	1	1	2.024444	0.5388203	0.4611797	72.6703	0.03255361	9.905098	0.722025	0.909954	1.05929	1.30873
9600	-25841.11	-25823.64	-17.47163	3.772382	0.248868	0.251126	0.242003	0.258004	0.01441945	0.21532	0.253399	0.204201	0.292403	0.168882	0.69483	0.0081958	0.00964523	0.00777258	0.0111299	0.00642822	0.0264476	0.584231	0.415769	0.00967909	0.006281913	10.1422	7.90366	1.92026	0	1.206884	8.531065	0	1	1	1	2.219284	0.4157692	0.5842308	4.010075	0.03806341	9.948351	0.441404	0.766951	1.08436	1.70728
9700	-25842.04	-25822.29	-19.74433	14.35735	0.247839	0.246671	0.251137	0.254352	0.04278819	0.145251	0.181636	0.162928	0.288012	0.143265	0.219972	0.00733614	0.00917378	0.00822891	0.0145465	0.0072358	0.01111	0.29421	0.70579	0.00928097	0.02379418	9.85964	7.82951	1.91809	0	1.165638	7.217552	0	0	1	1	2.059307	0.7057903	0.2942097	85.93179	0.05050654	8.418654	0.687288	0.895631	1.06474	1.35234
9800	-25838.35	-25821.4	-16.94711	15.4693	0.243636	0.24465	0.253739	0.257975	0.03151576	0.144214	0.153946	0.129855	0.24844	0.108941	0.370502	0.00820544	0.00875916	0.00738846	0.0141357	0.00619851	0.0210807	0.568113	0.431887	0.01865683	0.004000522	10.0689	8.03248	1.98027	0	1.15788	8.774249	0	1	1	1	2.284139	0.4318872	0.5681128	13.01368	0.05689764	9.372283	0.697841	0.900067	1.06314	1.33895
9900	-25841.56	-25821.75	-19.81496	43.64043	0.252261	0.250497	0.246728	0.250514	0.0832723	0.195701	0.233748	0.137503	0.283986	0.079875	0.579195	0.00921339	0.0110046	0.0064735	0.0133698	0.00376043	0.0272679	0.989028	0.0109724	0.06976093	0.01366628	10.103	7.97963	1.91744	0	1.009588	9.980241	0	1	1	1	2.087899	0.01097237	0.9890276	46.58004	0.04707894	9.980241	0.81468	0.944528	1.04239	1.1984
10000	-25839.83	-25818.27	-21.55905	24.35971	0.249721	0.24541	0.251521	0.253348	0.07308962	0.189203	0.239985	0.11948	0.26821	0.0936921	1.32504	0.0106723	0.0135368	0.00673949	0.0151288	0.00528487	0.0747414	0.997611	0.00238873	0.0449086	0.006977351	9.93063	7.80141	1.97009	0	0.8046515	9.254866	0	1	1	1	2.061547	0.002388734	0.9976113	61.77674	0.0564068	9.343222	0.755491	0.923029	1.05357	1.26791
10100	-25841.33	-25818.34	-22.98559	49.33028	0.248786	0.246836	0.249719	0.254659	0.1376347	0.226718	0.235678	0.12472	0.254626	0.0590721	1.97955	0.0123645	0.0128532	0.00680184	0.0138865	0.00322162	0.107959	0.617325	0.382675	0.006709056	0.003033778	10.0786	7.78454	2.13644	0	0.8830978	9.541522	0	1	1	1	2.124679	0.3826753	0.6173247	12.01185	0.05453698	9.541522	0.825271	0.948166	1.04026	1.1863
10200	-25837.31	-25819.07	-18.24214	18.90795	0.24493	0.250271	0.253286	0.251513	0.03369133	0.270779	0.306695	0.133062	0.339343	0.108402	0.556087	0.0113513	0.0128569	0.00557806	0.0142256	0.00454432	0.0233116	0.10177	0.89823	0.002643479	0.01537216	9.93042	7.92561	1.83084	0	0.9648641	10.01819	1	1	1	1	2.071586	0.8982304	0.1017696	31.17311	0.04192088	10.01819	0.724687	0.91102	1.05886	1.30544
10300	-25842.48	-25819.01	-23.47067	41.73539	0.25137	0.248533	0.248376	0.251721	0.2053499	0.342733	0.323339	0.213173	0.33598	0.190774	0.47911	0.011805	0.011137	0.00734248	0.0115724	0.00657099	0.0165024	0.253581	0.746419	0.02322885	0.02108067	9.83742	8.23344	1.99973	0	0.4313842	8.20757	0	0	1	1	2.117584	0.7464188	0.2535812	42.72694	0.03444381	9.7299	0.810674	0.943135	1.04319	1.203
10400	-25835.06	-25816.67	-18.38915	32.75915	0.245812	0.250796	0.250796	0.252597	0.1181679	0.350079	0.402804	0.219476	0.240568	0.176988	0.443107	0.0142815	0.0164324	0.00895352	0.00981395	0.00722024	0.0180765	0.0826197	0.91738	0.017779	0.009672437	9.94909	7.94555	1.89923	0	1.999763	6.736819	0	0	1	1	1.979471	0.9173803	0.08261975	13.92423	0.040795	9.476428	0.787478	0.934896	1.04769	1.22994
10500	-25837.97	-25815.3	-22.66899	31.57333	0.249494	0.253077	0.245197	0.252232	0.09115181	0.451065	0.53933	0.425207	0.354738	0.375958	0.431076	0.0125178	0.0149672	0.0118002	0.00984454	0.0104334	0.011963	0.933995	0.0660054	0.1317119	0.009958814	9.89641	8.15161	1.86589	0	0.5713115	5.468404	0	0	1	1	2.0831	0.06600542	0.9339946	93.17315	0.02775158	9.417807	0.78372	0.933533	1.0484	1.23435
10600	-25840.34	-25823.93	-16.41376	35.64386	0.244379	0.24684	0.257927	0.250854	0.02269988	0.293952	0.408602	0.379454	0.374415	0.319298	0.598604	0.00786925	0.0109385	0.0101582	0.0100233	0.00854777	0.0160249	0.86501	0.13499	0.01870839	0.0001489368	10.1561	8.00991	1.96684	0	1.306133	6.133766	0	0	1	1	2.059451	0.1349895	0.8650105	3.877324	0.02677048	8.99793	0.795849	0.937905	1.04609	1.22016
10700	-25842.61	-25818.85	-23.76398	21.78667	0.246877	0.247875	0.253814	0.251435	0.1478995	0.554401	0.635255	0.455989	0.217046	0.413719	1.26816	0.0111602	0.0127878	0.00917918	0.00436918	0.00832827	0.0255284	0.492594	0.507406	0.1947712	0.0005574317	9.9453	8.18047	2.0177	0	0.7556771	6.114389	0	0	1	1	2.106711	0.5074065	0.4925935	22.27538	0.02013025	9.868778	0.742327	0.917968	1.05588	1.28383
10800	-25840.87	-25815.59	-25.27993	39.2894	0.245983	0.253149	0.247915	0.252953	0.213112	0.610708	0.691861	0.672441	0.318486	0.703179	1.34513	0.00941336	0.0106642	0.0103649	0.00490909	0.0108387	0.0207337	0.240248	0.759752	0.036831	0.006811999	9.85386	7.93601	2.05223	0	0.3085231	5.971315	0	0	1	1	2.047895	0.7597519	0.2402481	94.63428	0.01541384	10.04248	0.805124	0.941191	1.04429	1.2094
10900	-25842.09	-25821.69	-20.3947	26.5319	0.248736	0.246176	0.249867	0.25522	0.1501788	0.525948	0.638279	0.714732	0.265396	0.749627	1.39789	0.00779847	0.00946406	0.0105977	0.00393515	0.0111151	0.0207272	0.590796	0.409204	0.02517594	0.02561548	9.97187	8.02469	1.97619	0	1.186168	6.068276	0	0	1	1	2.061024	0.4092037	0.5907963	28.13106	0.01482747	10.34481	0.765143	0.926673	1.05184	1.25635
11000	-25835.93	-25817.24	-18.68984	23.83477	0.249855	0.253034	0.246042	0.251069	0.05017682	0.490738	0.515889	0.624648	0.271873	0.790295	1.0918	0.00906338	0.00952788	0.0115365	0.00502118	0.0145959	0.0201643	0.105052	0.894948	0.01977558	0.002211456	10.06	7.97909	2.01785	0	0.6522386	5.072281	0	0	1	1	2.040814	0.8949475	0.1050525	75.18236	0.01846887	9.341231	0.752972	0.922069	1.05402	1.27094
11100	-25845.02	-25824.24	-20.77916	36.15761	0.244741	0.260022	0.250929	0.244308	0.1107754	0.35458	0.502377	0.589236	0.204389	0.695478	1.15514	0.00711482	0.0100804	0.0118233	0.00410116	0.0139551	0.0231784	0.150895	0.849105	0.02533353	0.002794674	10.1175	8.14646	1.93692	0	0.6979371	5.351065	0	0	1	1	2.218262	0.8491047	0.1508953	60.42766	0.02006547	9.445152	0.797238	0.9384	1.04582	1.21854
11200	-25841.43	-25821.46	-19.96615	23.83297	0.243728	0.254405	0.250191	0.251676	0.09934368	0.43092	0.619926	0.716162	0.354981	0.894094	1.29178	0.00669496	0.00963145	0.0111266	0.00551514	0.013891	0.0200696	0.943948	0.0560519	0.001007809	0.02659238	9.97433	8.11075	1.99776	0	0.8747209	5.620866	0	0	1	1	2.152924	0.05605194	0.9439481	66.84284	0.01553644	10.05006	0.752963	0.922065	1.05402	1.27095
11300	-25852	-25826.15	-25.84317	29.58	0.255874	0.243059	0.252439	0.248628	0.2505388	0.51688	0.567967	0.83602	0.590817	1.40346	1.07918	0.0072806	0.00800019	0.0117759	0.00832205	0.0197686	0.0152009	0.825277	0.174723	0.1223985	0.005350658	10.1565	7.88918	1.90087	0	1.241464	5.006368	0	0	1	1	2.262487	0.1747231	0.8252769	9.235656	0.01408567	8.827	0.776923	0.931046	1.04967	1.24236
11400	-25836.99	-25815.89	-21.10191	26.65464	0.246188	0.247202	0.248882	0.257729	0.03197155	0.620844	0.685669	0.993758	0.79204	1.0729	0.676746	0.00806762	0.00891	0.0129135	0.0102922	0.013942	0.00879405	0.773923	0.226077	0.05829952	0.003691823	10.018	7.95371	2.1237	0	1.41093	5.006002	0	0	1	1	2.103073	0.2260771	0.7739229	8.275444	0.01299461	9.451945	0.765655	0.926865	1.05174	1.25574
