Iteration	1	2	3	4	5	6	7	simmap
105800	{2,0.0524627:5,0.00328479:2,0.0501991:5,0.00374879:1,0.462154:5,0.0530393:1,0.0394368:5,0.00397248:2,0.0253861:5,0.00483245:2,0.448566:5,0.00212421:1,0.121585:5,0.00192553:1,0.190586:5,0.0288925:2,0.716567:7,0.0223442:3,0.0489508:7,0.0214718:2,0.01463:7,0.00236248:2,0.289449:7,0.00205061:2,0.162056:7,0.0132187:2,0.234718:7,0.00585254:3,0.125978}	{1,0.0713968:5,0.00400346:1,0.0765695:5,0.0137066:1,0.204085:5,0.0249262:1,0.107507:5,0.0386087:2,0.210924:5,0.0153632:1,0.121143:5,0.0131797:1,0.00296418:5,0.0243996:1,0.122355:5,0.0027352:2,0.126224:5,0.0430103:1,0.266932:5,0.00427322:2,0.436054:7,0.00156598:2,0.132246:7,0.0136665:3,0.0711017:7,0.0273067:3,0.0364167:7,0.00580044:2,0.0554961:7,0.000901433:3,0.306865:7,0.0382136:3,0.382097:7,0.012464:3,0.0745143:7,0.0333062:3,0.0295223}	{3,1.87518:0,6.10302:3,0.26205:10,0.0022727:4,0.00799315:10,0.00240213:3,0.0553659:10,0.00583898:3,0.666628:10,0.0129671:4,0.0194161}	{4,1.87518:0,6.09365:4,0.721753:10,0.00477649:4,0.317782}	{0,4.8316:3,1.19428:10,0.00258879:4,1.25116}	{4,0.196429:10,0.00583416:4,1.21607}	{4,0}	((n1:{2,0.0524627:5,0.00328479:2,0.0501991:5,0.00374879:1,0.462154:5,0.0530393:1,0.0394368:5,0.00397248:2,0.0253861:5,0.00483245:2,0.448566:5,0.00212421:1,0.121585:5,0.00192553:1,0.190586:5,0.0288925:2,0.716567:7,0.0223442:3,0.0489508:7,0.0214718:2,0.01463:7,0.00236248:2,0.289449:7,0.00205061:2,0.162056:7,0.0132187:2,0.234718:7,0.00585254:3,0.125978},n0:{1,0.0713968:5,0.00400346:1,0.0765695:5,0.0137066:1,0.204085:5,0.0249262:1,0.107507:5,0.0386087:2,0.210924:5,0.0153632:1,0.121143:5,0.0131797:1,0.00296418:5,0.0243996:1,0.122355:5,0.0027352:2,0.126224:5,0.0430103:1,0.266932:5,0.00427322:2,0.436054:7,0.00156598:2,0.132246:7,0.0136665:3,0.0711017:7,0.0273067:3,0.0364167:7,0.00580044:2,0.0554961:7,0.000901433:3,0.306865:7,0.0382136:3,0.382097:7,0.012464:3,0.0745143:7,0.0333062:3,0.0295223}):{0,4.8316:3,1.19428:10,0.00258879:4,1.25116},(n3:{4,1.87518:0,6.09365:4,0.721753:10,0.00477649:4,0.317782},n2:{3,1.87518:0,6.10302:3,0.26205:10,0.0022727:4,0.00799315:10,0.00240213:3,0.0553659:10,0.00583898:3,0.666628:10,0.0129671:4,0.0194161}):{4,0.196429:10,0.00583416:4,1.21607});
105900	{2,1.87644:5,0.00483695:2,0.0612772:7,0.0278617:3,0.254071:7,0.0554832:2,0.557418:7,0.012628:3,0.377037}	{1,0.16982:5,0.0119889:2,0.0438231:5,0.0147991:2,0.86811:5,0.00568157:1,0.398107:5,0.0168298:2,0.0260076:5,0.026351:1,0.206805:5,0.00353299:2,0.344157:7,0.018572:2,0.0747234:7,0.0114465:3,0.986301}	{3,2.25697:7,0.0149161:2,0.294752:7,0.0462179:3,0.0605024:7,0.0642998:2,0.132403:7,0.000254114:3,0.390183:7,0.0194719:2,1.13033:7,0.0392952:3,0.298154:7,0.143135:3,1.5465:7,0.0134327:3,0.702373:7,0.00808331:3,0.0726291:7,0.0428451:3,0.326484:7,1.64731e-05:3,0.892886}	{4,8.41041:10,0.00385017:3,0.682777:10,0.0122158:3,0.216442:10,0.0328299:4,0.240342}	{3,0.134009:7,0.0428642:3,0.0581471:7,0.0162749:3,0.0261647:7,0.0147006:3,1.17078:7,0.000648388:3,1.01928:7,0.00867903:2,0.116503:7,0.036267:2,0.31455:7,0.00505819:2,0.211246:7,0.0281757:3,0.128679:7,0.044998:2,1.02754:7,0.0498469:2,0.148959:7,0.00509096:3,0.660616}	{3,0.0279534:10,0.0543129:3,0.793462:10,0.0336555:3,0.131934:10,0.0599553:4,0.00145259}	{4,0}	(((n0:{1,0.16982:5,0.0119889:2,0.0438231:5,0.0147991:2,0.86811:5,0.00568157:1,0.398107:5,0.0168298:2,0.0260076:5,0.026351:1,0.206805:5,0.00353299:2,0.344157:7,0.018572:2,0.0747234:7,0.0114465:3,0.986301},n1:{2,1.87644:5,0.00483695:2,0.0612772:7,0.0278617:3,0.254071:7,0.0554832:2,0.557418:7,0.012628:3,0.377037}):{3,0.134009:7,0.0428642:3,0.0581471:7,0.0162749:3,0.0261647:7,0.0147006:3,1.17078:7,0.000648388:3,1.01928:7,0.00867903:2,0.116503:7,0.036267:2,0.31455:7,0.00505819:2,0.211246:7,0.0281757:3,0.128679:7,0.044998:2,1.02754:7,0.0498469:2,0.148959:7,0.00509096:3,0.660616},n2:{3,2.25697:7,0.0149161:2,0.294752:7,0.0462179:3,0.0605024:7,0.0642998:2,0.132403:7,0.000254114:3,0.390183:7,0.0194719:2,1.13033:7,0.0392952:3,0.298154:7,0.143135:3,1.5465:7,0.0134327:3,0.702373:7,0.00808331:3,0.0726291:7,0.0428451:3,0.326484:7,1.64731e-05:3,0.892886}):{3,0.0279534:10,0.0543129:3,0.793462:10,0.0336555:3,0.131934:10,0.0599553:4,0.00145259},n3:{4,8.41041:10,0.00385017:3,0.682777:10,0.0122158:3,0.216442:10,0.0328299:4,0.240342});
106000	{2,0.0380849:5,0.00874532:2,1.84268:7,0.132775:2,1.68434}	{1,0.341265:5,0.150965:2,1.68041:7,0.0680936:3,0.106826:7,0.0466641:3,0.197272:7,0.00965704:2,1.10547}	{3,2.23097:7,0.209448:3,0.0719939:7,0.321794:2,0.0239211:7,0.0445987:3,2.36995:7,0.0556272:3,2.86791:10,0.0547583:4,1.46307}	{4,9.71405}	{2,0.568322:7,0.090939:3,0.376195:7,0.0203547:3,1.60806:7,0.0482521:3,0.748535:7,0.24296:3,1.94261:10,0.157359:4,0.29554}	{4,0.0916893}	{4,0}	((n1:{2,0.0380849:5,0.00874532:2,1.84268:7,0.132775:2,1.68434},n0:{1,0.341265:5,0.150965:2,1.68041:7,0.0680936:3,0.106826:7,0.0466641:3,0.197272:7,0.00965704:2,1.10547}):{2,0.568322:7,0.090939:3,0.376195:7,0.0203547:3,1.60806:7,0.0482521:3,0.748535:7,0.24296:3,1.94261:10,0.157359:4,0.29554},(n2:{3,2.23097:7,0.209448:3,0.0719939:7,0.321794:2,0.0239211:7,0.0445987:3,2.36995:7,0.0556272:3,2.86791:10,0.0547583:4,1.46307},n3:{4,9.71405}):{4,0.0916893});
106100	{2,0.363461:5,0.068037:1,0.912667:5,0.00957261:2,2.23011}	{1,0.0825842:5,0.0862961:2,1.59906:5,0.00543626:2,0.745038:7,0.00880786:2,0.226935:7,0.0303814:2,0.799314}	{3,2.57339:7,0.160492:3,1.15948:7,0.0335892:2,1.04969:7,0.121986:3,2.37377:7,0.0659499:3,0.456346}	{4,8.68066:10,0.0219917:4,0.374234}	{2,1.40225:7,0.295711:2,1.40038:7,0.126625:2,0.379811:7,0.121269:3,0.684796}	{3,0.171479:10,0.0120164:3,0.179647:10,0.0393543:4,0.679692}	{4,0}	(((n1:{2,0.363461:5,0.068037:1,0.912667:5,0.00957261:2,2.23011},n0:{1,0.0825842:5,0.0862961:2,1.59906:5,0.00543626:2,0.745038:7,0.00880786:2,0.226935:7,0.0303814:2,0.799314}):{2,1.40225:7,0.295711:2,1.40038:7,0.126625:2,0.379811:7,0.121269:3,0.684796},n2:{3,2.57339:7,0.160492:3,1.15948:7,0.0335892:2,1.04969:7,0.121986:3,2.37377:7,0.0659499:3,0.456346}):{3,0.171479:10,0.0120164:3,0.179647:10,0.0393543:4,0.679692},n3:{4,8.68066:10,0.0219917:4,0.374234});
106200	{2,0.0293328:5,0.00929397:1,0.616288:5,0.0161339:2,0.463796:5,0.0118699:1,0.239205:5,0.00552555:2,0.225285:5,0.0159608:2,0.911059:7,0.00722599:3,0.171595:7,0.0152927:3,0.641423:7,0.00934787:2,0.44175:7,0.00456109:2,0.200579:7,0.0375201:2,0.267072:7,0.010639:2,0.162166}	{1,0.325087:5,0.0212687:2,0.182233:5,0.0538198:1,0.388353:5,0.000242274:2,0.473081:5,0.000411721:1,0.525978:5,0.00085957:2,0.227732:7,0.0910865:3,0.170269:7,0.00472739:2,0.0142237:7,0.097336:3,0.250369:7,0.0119431:2,0.262132:7,0.0609828:2,0.0354564:7,0.0462383:3,0.893389:7,0.0336339:2,0.181325:7,0.0289932:2,0.13175}	{3,2.51453:7,0.00307179:3,0.767082:7,0.0955689:3,0.264599:7,0.002984:3,1.36063:7,0.0111008:3,0.174877:7,0.00238161:3,0.1945:7,0.0156094:2,0.0171219:7,0.0386407:2,0.0936506:7,0.00706264:2,0.146631:7,0.0656615:2,0.255183:7,0.000440595:3,1.00546:7,0.00319877:2,0.268955:7,0.0508384:2,0.533164:7,0.00730156:3,0.0582727}	{4,8.15218}	{2,0.0335148:7,0.0016394:3,0.180321:7,0.0294947:2,0.0713663:7,0.0160673:2,0.122387:7,0.0132559:3,1.00467:7,0.0251365:3,0.665416:7,0.00183349:2,0.131546:7,0.0146089:2,0.0682395:7,0.00915032:2,0.201935:7,0.00989132:2,0.0272237:7,0.014927:3,0.098875:7,0.00233805:2,0.486858:7,0.0306968:3,0.184198}	{3,0.0503676:10,0.00269388:4,0.140601}	{4,0}	(((n1:{2,0.0293328:5,0.00929397:1,0.616288:5,0.0161339:2,0.463796:5,0.0118699:1,0.239205:5,0.00552555:2,0.225285:5,0.0159608:2,0.911059:7,0.00722599:3,0.171595:7,0.0152927:3,0.641423:7,0.00934787:2,0.44175:7,0.00456109:2,0.200579:7,0.0375201:2,0.267072:7,0.010639:2,0.162166},n0:{1,0.325087:5,0.0212687:2,0.182233:5,0.0538198:1,0.388353:5,0.000242274:2,0.473081:5,0.000411721:1,0.525978:5,0.00085957:2,0.227732:7,0.0910865:3,0.170269:7,0.00472739:2,0.0142237:7,0.097336:3,0.250369:7,0.0119431:2,0.262132:7,0.0609828:2,0.0354564:7,0.0462383:3,0.893389:7,0.0336339:2,0.181325:7,0.0289932:2,0.13175}):{2,0.0335148:7,0.0016394:3,0.180321:7,0.0294947:2,0.0713663:7,0.0160673:2,0.122387:7,0.0132559:3,1.00467:7,0.0251365:3,0.665416:7,0.00183349:2,0.131546:7,0.0146089:2,0.0682395:7,0.00915032:2,0.201935:7,0.00989132:2,0.0272237:7,0.014927:3,0.098875:7,0.00233805:2,0.486858:7,0.0306968:3,0.184198},n2:{3,2.51453:7,0.00307179:3,0.767082:7,0.0955689:3,0.264599:7,0.002984:3,1.36063:7,0.0111008:3,0.174877:7,0.00238161:3,0.1945:7,0.0156094:2,0.0171219:7,0.0386407:2,0.0936506:7,0.00706264:2,0.146631:7,0.0656615:2,0.255183:7,0.000440595:3,1.00546:7,0.00319877:2,0.268955:7,0.0508384:2,0.533164:7,0.00730156:3,0.0582727}):{3,0.0503676:10,0.00269388:4,0.140601},n3:{4,8.15218});
106300	{2,0.252493:5,0.641021:2,0.815994:5,0.0329108:2,0.682901:7,0.234852:3,0.74207:7,0.301217:3,0.225247:7,0.260455:3,0.318258}	{1,0.548967:5,0.345213:1,0.0804271:5,0.204202:2,0.941025:7,0.34192:3,2.04567}	{3,2.57543:7,0.176591:2,1.00882:7,0.0597058:3,0.281981:7,1.15544:3,2.11531:7,0.226976:3,0.024569:7,0.0317262:3,0.260536}	{4,9.05432:10,0.342403:4,0.125613}	{3,3.40967}	{3,0.211824:10,0.146893:4,0.591284:10,0.4452:4,0.210049}	{4,0}	(((n0:{1,0.548967:5,0.345213:1,0.0804271:5,0.204202:2,0.941025:7,0.34192:3,2.04567},n1:{2,0.252493:5,0.641021:2,0.815994:5,0.0329108:2,0.682901:7,0.234852:3,0.74207:7,0.301217:3,0.225247:7,0.260455:3,0.318258}):{3,3.40967},n2:{3,2.57543:7,0.176591:2,1.00882:7,0.0597058:3,0.281981:7,1.15544:3,2.11531:7,0.226976:3,0.024569:7,0.0317262:3,0.260536}):{3,0.211824:10,0.146893:4,0.591284:10,0.4452:4,0.210049},n3:{4,9.05432:10,0.342403:4,0.125613});
106400	{2,0.540314:5,0.013375:1,0.345814:5,0.00320564:1,0.210526:5,0.0135941:1,0.684918:5,0.0305349:2,0.0453803:7,0.0453252:2,0.433889:7,0.00169123:3,0.813098}	{1,0.862021:5,0.0280277:1,0.0186828:5,0.0192842:1,0.164076:5,0.00492625:1,0.382343:5,0.0167864:2,0.572976:7,0.00846131:3,1.10408}	{3,3.00057:7,0.0140206:2,0.957965:7,0.00400704:3,0.368706:7,0.00546638:2,1.17093:7,0.000801803:2,0.608758:7,0.0125596:2,0.241682}	{4,1.86052:0,6.0741:4,1.26286}	{3,1.17297:7,0.00416282:3,0.0235522:7,0.0836794:2,0.35849:7,0.00351507:3,0.406751:7,0.00695434:3,0.885467:7,0.0317293:2,0.226527}	{2,1.26689:7,0.00138651:3,1.05797:10,0.0355108:4,0.45026}	{4,0}	(((n0:{1,0.862021:5,0.0280277:1,0.0186828:5,0.0192842:1,0.164076:5,0.00492625:1,0.382343:5,0.0167864:2,0.572976:7,0.00846131:3,1.10408},n1:{2,0.540314:5,0.013375:1,0.345814:5,0.00320564:1,0.210526:5,0.0135941:1,0.684918:5,0.0305349:2,0.0453803:7,0.0453252:2,0.433889:7,0.00169123:3,0.813098}):{3,1.17297:7,0.00416282:3,0.0235522:7,0.0836794:2,0.35849:7,0.00351507:3,0.406751:7,0.00695434:3,0.885467:7,0.0317293:2,0.226527},n2:{3,3.00057:7,0.0140206:2,0.957965:7,0.00400704:3,0.368706:7,0.00546638:2,1.17093:7,0.000801803:2,0.608758:7,0.0125596:2,0.241682}):{2,1.26689:7,0.00138651:3,1.05797:10,0.0355108:4,0.45026},n3:{4,1.86052:0,6.0741:4,1.26286});
106500	{2,0.29245:5,0.0109177:2,0.551442:5,0.00147873:1,0.122735:5,0.0287666:2,2.37188}	{1,0.233725:5,0.00580828:1,0.0510463:5,0.00040274:2,0.541265:5,0.00508081:2,1.19426:7,0.0884009:3,0.463012:7,0.0130852:3,0.34699:7,0.0219402:3,0.313633:7,0.0166921:2,0.0843347}	{3,2.0743:7,0.0080698:3,0.14201:7,0.00374796:3,0.450488:7,0.0294166:3,0.214318:7,0.00950529:3,1.56819:7,0.00948387:2,0.0283891:7,0.0441193:2,0.787634}	{4,8.87664}	{2,0.239705:7,0.0111241:2,1.62524:7,0.0292393:2,0.0847007}	{2,0.456361:7,0.0167595:2,0.656348:7,0.0193441:3,0.373925:7,0.0166558:3,1.65457:10,0.0508588:4,0.262131}	{4,0}	(((n1:{2,0.29245:5,0.0109177:2,0.551442:5,0.00147873:1,0.122735:5,0.0287666:2,2.37188},n0:{1,0.233725:5,0.00580828:1,0.0510463:5,0.00040274:2,0.541265:5,0.00508081:2,1.19426:7,0.0884009:3,0.463012:7,0.0130852:3,0.34699:7,0.0219402:3,0.313633:7,0.0166921:2,0.0843347}):{2,0.239705:7,0.0111241:2,1.62524:7,0.0292393:2,0.0847007},n2:{3,2.0743:7,0.0080698:3,0.14201:7,0.00374796:3,0.450488:7,0.0294166:3,0.214318:7,0.00950529:3,1.56819:7,0.00948387:2,0.0283891:7,0.0441193:2,0.787634}):{2,0.456361:7,0.0167595:2,0.656348:7,0.0193441:3,0.373925:7,0.0166558:3,1.65457:10,0.0508588:4,0.262131},n3:{4,8.87664});
106600	{2,0.375866:5,0.00627986:1,0.145886:5,0.0118926:1,0.391417:5,0.018108:1,0.146631:5,0.00506097:1,0.189352:5,0.0454833:1,0.16907:5,0.0177439:1,0.315662:5,0.00922918:2,0.0439833:5,0.00551806:2,0.562554:7,0.0169377:2,0.229101:7,0.0303861:2,0.417627:7,0.116668:3,0.264393:7,0.00677063:3,0.1724}	{1,0.011147:5,0.0036104:2,0.98803:5,0.00548735:2,0.439297:5,0.000194577:2,0.0307149:5,0.000565051:2,0.395859:5,0.00969926:2,1.4386:7,0.00474615:3,0.362457:7,0.0191844:3,0.00443216}	{3,2.02149:7,0.0140718:2,0.146327:7,0.0259441:3,0.189771:7,0.00758332:2,0.0600974:7,0.0065304:3,0.0843442:7,0.00555231:3,0.46039:7,0.017018:2,0.229479:7,0.0320443:2,0.0436681:7,0.0218983:3,0.00258897:7,0.00191554:3,0.350253:7,0.0463806:2,0.16962:7,0.0149344:3,0.186089:7,0.0025175:2,0.740179:7,0.00233835:2,0.212936:7,0.0192851:3,0.15414:7,0.0625163:2,0.0811095:7,0.00562292:3,0.123155}	{4,8.27295}	{3,0.461424:7,0.0177731:3,0.778787:7,0.0153928:3,0.150538:7,0.00221526:2,0.262659:7,0.0142812:2,0.0090126:7,0.0164393:2,0.0559151:7,0.0293957:3,0.0139369}	{3,0.0324071:7,0.00347466:2,0.575296:7,0.0210949:2,0.473222:7,0.00613442:3,0.0931068:7,0.000574171:3,0.0124719:7,0.0349811:2,0.296918:7,0.0526388:3,0.156481:7,0.0232135:3,0.593428:10,0.0395447:3,0.0750148:10,0.0111487:4,0.230006}	{4,0}	(((n1:{2,0.375866:5,0.00627986:1,0.145886:5,0.0118926:1,0.391417:5,0.018108:1,0.146631:5,0.00506097:1,0.189352:5,0.0454833:1,0.16907:5,0.0177439:1,0.315662:5,0.00922918:2,0.0439833:5,0.00551806:2,0.562554:7,0.0169377:2,0.229101:7,0.0303861:2,0.417627:7,0.116668:3,0.264393:7,0.00677063:3,0.1724},n0:{1,0.011147:5,0.0036104:2,0.98803:5,0.00548735:2,0.439297:5,0.000194577:2,0.0307149:5,0.000565051:2,0.395859:5,0.00969926:2,1.4386:7,0.00474615:3,0.362457:7,0.0191844:3,0.00443216}):{3,0.461424:7,0.0177731:3,0.778787:7,0.0153928:3,0.150538:7,0.00221526:2,0.262659:7,0.0142812:2,0.0090126:7,0.0164393:2,0.0559151:7,0.0293957:3,0.0139369},n2:{3,2.02149:7,0.0140718:2,0.146327:7,0.0259441:3,0.189771:7,0.00758332:2,0.0600974:7,0.0065304:3,0.0843442:7,0.00555231:3,0.46039:7,0.017018:2,0.229479:7,0.0320443:2,0.0436681:7,0.0218983:3,0.00258897:7,0.00191554:3,0.350253:7,0.0463806:2,0.16962:7,0.0149344:3,0.186089:7,0.0025175:2,0.740179:7,0.00233835:2,0.212936:7,0.0192851:3,0.15414:7,0.0625163:2,0.0811095:7,0.00562292:3,0.123155}):{3,0.0324071:7,0.00347466:2,0.575296:7,0.0210949:2,0.473222:7,0.00613442:3,0.0931068:7,0.000574171:3,0.0124719:7,0.0349811:2,0.296918:7,0.0526388:3,0.156481:7,0.0232135:3,0.593428:10,0.0395447:3,0.0750148:10,0.0111487:4,0.230006},n3:{4,8.27295});
106700	{2,0.0258007:5,0.022175:1,0.553271:5,0.0326634:1,0.00782381:5,0.0177122:1,0.0310823:5,0.00226453:2,0.685919:5,0.0325419:1,0.250084:5,0.0141114:1,0.116202:5,0.0118508:2,0.0726223:5,0.00867656:2,0.0934135:5,0.0157706:2,0.115086:7,0.0633727:2,0.0840349:7,0.00207903:2,0.0955046:7,0.0243712:3,0.421485:7,0.0579542:2,0.410757:7,0.00764586:3,0.122553}	{1,0.0820503:5,0.0472136:1,0.135595:5,0.0330158:2,0.0752693:5,0.0627651:2,0.897739:5,0.00380433:1,0.303376:5,0.000164732:2,0.550749:7,0.0136518:3,0.310429:7,0.0116607:2,0.252248:7,0.0219872:2,0.254495:7,0.0234365:3,0.148166:7,0.0335214:2,0.0129863:7,0.00930902:3,0.115196}	{3,2.13073:7,0.00526965:2,0.112934:7,0.00114387:2,0.0404045:7,0.000897409:2,0.0104773:7,0.00322439:3,0.0338566:7,0.0300684:3,0.343936:7,0.0253969:3,0.0676373:7,0.0337419:2,0.822049:7,0.0313196:3,0.0195353:7,0.00170056:2,0.217118:7,0.0124925:3,0.247225:7,0.00733982:3,0.0335819:7,0.0132021:2,0.420344:7,0.00726828:2,0.0585124:7,0.00142762:3,0.0968476:7,0.0365409:2,0.0120911}	{4,8.18059:10,0.00968686:3,0.00411168:10,0.0531349:4,0.0302475}	{3,0.0857453:7,0.0338791:2,0.305889:7,0.0157703:2,0.840413:7,0.0367165:2,0.161074}	{2,0.746525:7,0.0777505:3,0.114761:7,0.00421001:3,0.115257:7,0.0250949:2,0.114105:7,0.0327998:2,0.0285405:7,0.00309975:3,0.143756:7,0.0348159:3,0.123682:7,0.023739:3,0.0544839:7,0.0560969:2,0.406492:7,2.30866e-05:2,0.317513:7,0.000604167:2,0.261028:7,0.0488395:2,0.106684:7,0.0208636:3,0.491067:10,0.00208588:4,0.0455439}	{4,0}	(((n1:{2,0.0258007:5,0.022175:1,0.553271:5,0.0326634:1,0.00782381:5,0.0177122:1,0.0310823:5,0.00226453:2,0.685919:5,0.0325419:1,0.250084:5,0.0141114:1,0.116202:5,0.0118508:2,0.0726223:5,0.00867656:2,0.0934135:5,0.0157706:2,0.115086:7,0.0633727:2,0.0840349:7,0.00207903:2,0.0955046:7,0.0243712:3,0.421485:7,0.0579542:2,0.410757:7,0.00764586:3,0.122553},n0:{1,0.0820503:5,0.0472136:1,0.135595:5,0.0330158:2,0.0752693:5,0.0627651:2,0.897739:5,0.00380433:1,0.303376:5,0.000164732:2,0.550749:7,0.0136518:3,0.310429:7,0.0116607:2,0.252248:7,0.0219872:2,0.254495:7,0.0234365:3,0.148166:7,0.0335214:2,0.0129863:7,0.00930902:3,0.115196}):{3,0.0857453:7,0.0338791:2,0.305889:7,0.0157703:2,0.840413:7,0.0367165:2,0.161074},n2:{3,2.13073:7,0.00526965:2,0.112934:7,0.00114387:2,0.0404045:7,0.000897409:2,0.0104773:7,0.00322439:3,0.0338566:7,0.0300684:3,0.343936:7,0.0253969:3,0.0676373:7,0.0337419:2,0.822049:7,0.0313196:3,0.0195353:7,0.00170056:2,0.217118:7,0.0124925:3,0.247225:7,0.00733982:3,0.0335819:7,0.0132021:2,0.420344:7,0.00726828:2,0.0585124:7,0.00142762:3,0.0968476:7,0.0365409:2,0.0120911}):{2,0.746525:7,0.0777505:3,0.114761:7,0.00421001:3,0.115257:7,0.0250949:2,0.114105:7,0.0327998:2,0.0285405:7,0.00309975:3,0.143756:7,0.0348159:3,0.123682:7,0.023739:3,0.0544839:7,0.0560969:2,0.406492:7,2.30866e-05:2,0.317513:7,0.000604167:2,0.261028:7,0.0488395:2,0.106684:7,0.0208636:3,0.491067:10,0.00208588:4,0.0455439},n3:{4,8.18059:10,0.00968686:3,0.00411168:10,0.0531349:4,0.0302475});
106800	{0,2.105:2,0.0100304:0,1.27767:2,0.0106583}	{0,2.1035:2,0.0115369:0,1.20289:2,0.0854343}	{0,2.11431:3,0.000725745:0,3.30796:3,0.0698486}	{0,2.04353:4,0.0715017:0,6.0002:4,0.0279094:0,0.607238:4,0.135506}	{0,1.99741:3,0.0920753}	{0,2.58771:3,0.0625857:0,0.722986:4,0.0197579}	{4,0}	(((n1:{0,2.105:2,0.0100304:0,1.27767:2,0.0106583},n0:{0,2.1035:2,0.0115369:0,1.20289:2,0.0854343}):{0,1.99741:3,0.0920753},n2:{0,2.11431:3,0.000725745:0,3.30796:3,0.0698486}):{0,2.58771:3,0.0625857:0,0.722986:4,0.0197579},n3:{0,2.04353:4,0.0715017:0,6.0002:4,0.0279094:0,0.607238:4,0.135506});
106900	{2,1.10907:5,0.0178533:1,0.26147:5,0.0042516:2,0.555147:7,0.0172182:3,2.30777}	{1,0.426524:5,0.0512916:1,1.10782:5,0.00439521:2,0.201778:5,0.0380466:2,0.174684:7,0.0240818:2,1.49884:7,0.00169507:2,0.158288:7,0.00635638:2,0.401689:7,0.0410599:3,0.13622}	{3,2.58095:7,0.0292028:2,0.728801:7,0.000263194:2,0.357964:7,0.0240937:3,0.0648915:7,0.00274326:3,0.0377907:7,0.00560999:3,0.324499:7,0.0372069:2,1.15706:7,0.0308391:2,0.0464087:7,0.051131:3,0.369042}	{4,9.04208}	{3,0.46276:7,0.0133137:2,0.297968:7,0.0338004:3,0.767876}	{3,0.282062:7,0.00187215:2,0.0701937:7,0.0220413:2,1.26839:7,0.0392889:3,0.0516989:7,0.00906551:3,0.930601:10,0.00686045:4,0.511513}	{4,0}	(((n1:{2,1.10907:5,0.0178533:1,0.26147:5,0.0042516:2,0.555147:7,0.0172182:3,2.30777},n0:{1,0.426524:5,0.0512916:1,1.10782:5,0.00439521:2,0.201778:5,0.0380466:2,0.174684:7,0.0240818:2,1.49884:7,0.00169507:2,0.158288:7,0.00635638:2,0.401689:7,0.0410599:3,0.13622}):{3,0.46276:7,0.0133137:2,0.297968:7,0.0338004:3,0.767876},n2:{3,2.58095:7,0.0292028:2,0.728801:7,0.000263194:2,0.357964:7,0.0240937:3,0.0648915:7,0.00274326:3,0.0377907:7,0.00560999:3,0.324499:7,0.0372069:2,1.15706:7,0.0308391:2,0.0464087:7,0.051131:3,0.369042}):{3,0.282062:7,0.00187215:2,0.0701937:7,0.0220413:2,1.26839:7,0.0392889:3,0.0516989:7,0.00906551:3,0.930601:10,0.00686045:4,0.511513},n3:{4,9.04208});
107000	{2,3.26015:7,0.00918111:3,0.474954:7,0.0248861:3,0.122698:7,0.00505031:2,1.30003}	{1,1.14552:5,0.00130734:1,0.526512:5,0.0708373:2,0.879197:7,0.0278877:2,2.54568}	{3,2.15849:7,0.00281535:3,1.24155:7,0.0882792:3,1.58078:7,0.0137773:3,0.505207:7,0.0497429:2,0.993114}	{4,10.0523}	{2,1.43681}	{2,1.0285:7,0.0622717:3,0.513534:10,0.0642225:4,1.75001}	{4,0}	(((n1:{2,3.26015:7,0.00918111:3,0.474954:7,0.0248861:3,0.122698:7,0.00505031:2,1.30003},n0:{1,1.14552:5,0.00130734:1,0.526512:5,0.0708373:2,0.879197:7,0.0278877:2,2.54568}):{2,1.43681},n2:{3,2.15849:7,0.00281535:3,1.24155:7,0.0882792:3,1.58078:7,0.0137773:3,0.505207:7,0.0497429:2,0.993114}):{2,1.0285:7,0.0622717:3,0.513534:10,0.0642225:4,1.75001},n3:{4,10.0523});
