Iteration	1	2	3	4	5	6	7	simmap
157700	{2,0.0147566:5,0.00642956:1,0.104865:5,0.0146041:1,0.68624:5,0.00761548:2,0.394341:5,0.00524592:2,0.0664672:5,0.0614372:1,0.133716}	{1,0.0604148:5,0.00779733:1,0.0387532:5,0.0363447:2,0.220547:5,0.00888415:2,0.114972:5,0.00265536:2,0.251708:5,0.00997183:1,0.0424228:5,0.0164413:1,0.0605304:5,0.00222992:1,0.219318:5,0.0106293:1,0.392099}	{3,2.09321:7,0.00663754:3,0.370861:7,0.00111199:2,0.100914:7,0.00646289:3,0.00154876:7,0.000448578:2,0.139116:7,0.0155481:3,0.819583:7,0.025045:2,0.0883482:7,0.00504572:2,0.174156:7,0.0120154:3,0.0700003:7,0.0114293:3,0.167221:7,0.0032463:2,0.726104:7,0.0233242:2,0.0197449:7,0.0119436:3,0.25869}	{4,2.04032:0,6.03265:4,0.311861:10,0.000639748:3,0.198373:10,0.0123042:4,0.175438:10,0.00753096:4,0.209219}	{1,0.252589:5,0.056629:2,0.418483:7,0.0124916:2,0.0447494:7,0.0060877:3,0.154222:7,0.0136374:3,0.318656:7,0.00353407:3,0.275907:7,0.0040738:3,0.201903:7,0.0325775:2,0.0914413:7,0.0871535:3,0.0775713:7,0.0120208:3,0.0201906:7,0.00928387:2,0.00365779:7,0.0305801:3,0.21181:7,0.00891561:3,0.623935:7,0.000524031:3,0.68341}	{3,0.134045:7,0.000165995:3,0.275831:7,0.00100133:3,0.639723:7,0.0132251:3,0.322744:7,0.00711933:2,0.173577:7,0.0263891:2,0.223658:7,0.018904:3,0.0309305:7,0.000860226:3,0.0883775:7,0.0439275:2,0.577223:7,0.00145159:2,0.26957:7,0.0362485:3,0.124079:10,0.0122133:4,0.815322}	{4,0}	(((n1:{2,0.0147566:5,0.00642956:1,0.104865:5,0.0146041:1,0.68624:5,0.00761548:2,0.394341:5,0.00524592:2,0.0664672:5,0.0614372:1,0.133716},n0:{1,0.0604148:5,0.00779733:1,0.0387532:5,0.0363447:2,0.220547:5,0.00888415:2,0.114972:5,0.00265536:2,0.251708:5,0.00997183:1,0.0424228:5,0.0164413:1,0.0605304:5,0.00222992:1,0.219318:5,0.0106293:1,0.392099}):{1,0.252589:5,0.056629:2,0.418483:7,0.0124916:2,0.0447494:7,0.0060877:3,0.154222:7,0.0136374:3,0.318656:7,0.00353407:3,0.275907:7,0.0040738:3,0.201903:7,0.0325775:2,0.0914413:7,0.0871535:3,0.0775713:7,0.0120208:3,0.0201906:7,0.00928387:2,0.00365779:7,0.0305801:3,0.21181:7,0.00891561:3,0.623935:7,0.000524031:3,0.68341},n2:{3,2.09321:7,0.00663754:3,0.370861:7,0.00111199:2,0.100914:7,0.00646289:3,0.00154876:7,0.000448578:2,0.139116:7,0.0155481:3,0.819583:7,0.025045:2,0.0883482:7,0.00504572:2,0.174156:7,0.0120154:3,0.0700003:7,0.0114293:3,0.167221:7,0.0032463:2,0.726104:7,0.0233242:2,0.0197449:7,0.0119436:3,0.25869}):{3,0.134045:7,0.000165995:3,0.275831:7,0.00100133:3,0.639723:7,0.0132251:3,0.322744:7,0.00711933:2,0.173577:7,0.0263891:2,0.223658:7,0.018904:3,0.0309305:7,0.000860226:3,0.0883775:7,0.0439275:2,0.577223:7,0.00145159:2,0.26957:7,0.0362485:3,0.124079:10,0.0122133:4,0.815322},n3:{4,2.04032:0,6.03265:4,0.311861:10,0.000639748:3,0.198373:10,0.0123042:4,0.175438:10,0.00753096:4,0.209219});
157800	{2,1.41685}	{1,0.265522:5,0.138876:2,1.01245}	{3,4.83673}	{4,8.86724}	{2,2.51968:7,0.0549228:3,0.845281}	{3,3.9635:10,0.0139087:4,0.0530947}	{4,0}	(((n1:{2,1.41685},n0:{1,0.265522:5,0.138876:2,1.01245}):{2,2.51968:7,0.0549228:3,0.845281},n2:{3,4.83673}):{3,3.9635:10,0.0139087:4,0.0530947},n3:{4,8.86724});
157900	{2,0.147444:5,0.000214702:1,0.421609:5,0.00496169:1,0.0294296:5,0.0482342:1,0.488664:5,0.00174461:1,0.623135}	{1,0.0692421:5,0.00920955:2,0.266019:5,0.0057478:2,0.50946:5,0.0274613:1,0.287349:5,0.0167569:1,0.574193}	{3,2.7934:7,0.00521621:3,0.149455:7,0.0108102:3,0.335958:7,0.000210137:2,0.133511:7,0.0024701:3,1.59468}	{4,1.91996:0,5.90806:4,1.82022}	{1,0.104399:5,0.0047408:2,0.719746:7,0.0276316:2,0.0676905:7,0.0178047:3,0.595345:7,0.0137936:3,0.696744:7,0.0070251:2,0.235407:7,0.0149107:3,0.0778187:7,0.0122763:3,0.265081:7,0.0049049:3,0.394955}	{3,0.251205:7,0.0107816:2,0.00902701:7,0.00475939:2,1.84091:7,0.00231221:3,1.48289:10,0.0121012:4,1.00854}	{4,0}	((n2:{3,2.7934:7,0.00521621:3,0.149455:7,0.0108102:3,0.335958:7,0.000210137:2,0.133511:7,0.0024701:3,1.59468},(n0:{1,0.0692421:5,0.00920955:2,0.266019:5,0.0057478:2,0.50946:5,0.0274613:1,0.287349:5,0.0167569:1,0.574193},n1:{2,0.147444:5,0.000214702:1,0.421609:5,0.00496169:1,0.0294296:5,0.0482342:1,0.488664:5,0.00174461:1,0.623135}):{1,0.104399:5,0.0047408:2,0.719746:7,0.0276316:2,0.0676905:7,0.0178047:3,0.595345:7,0.0137936:3,0.696744:7,0.0070251:2,0.235407:7,0.0149107:3,0.0778187:7,0.0122763:3,0.265081:7,0.0049049:3,0.394955}):{3,0.251205:7,0.0107816:2,0.00902701:7,0.00475939:2,1.84091:7,0.00231221:3,1.48289:10,0.0121012:4,1.00854},n3:{4,1.91996:0,5.90806:4,1.82022});
158000	{2,0.103141:5,0.0168901:2,0.109518:5,0.00591783:2,0.0590549:5,0.0087439:1,0.508142:5,0.00491661:2,0.325821:5,0.0120251:1,0.366427:5,0.010305:2,0.00411575:5,0.119215:2,0.265539}	{1,0.112289:5,0.0811095:2,0.71933:5,0.0394809:2,0.140606:5,0.0478884:1,0.465074:5,0.0189407:1,0.185611:5,0.0183937:2,0.0440527:5,0.0101152:2,0.0368797}	{3,2.45675:7,0.00901992:2,0.134181:7,0.0057454:3,0.110349:7,0.00659248:3,0.602532:7,0.00855766:3,0.0975764:7,0.011852:2,0.0160569:7,0.0172475:3,0.0790553:7,0.00484721:2,0.116415:7,0.129465:2,0.255308:7,0.0358309:2,0.216386:7,0.0173255:3,0.00964555:7,0.0206452:3,0.00535165:7,0.00318667:2,0.0420672:7,0.0429645:3,0.0460388:7,0.0389737:3,0.497276:7,0.000541325:2,0.211714:7,0.00102805:2,0.331866:7,0.00358384:3,0.0591696}	{4,8.08812:10,0.0183497:4,0.208684:10,0.0592875:4,0.178433:10,0.00206636:4,0.0210325:10,0.0201602:3,0.404195:10,0.00694014:4,0.167899:10,0.00951657:4,0.319543:10,0.0605683:4,0.0562007}	{2,0.567383:7,0.0390371:3,0.168735:7,0.0748976:2,0.109665:7,0.0129606:3,0.108159:7,0.00927905:2,0.486015:7,0.0072148:3,0.0988423:7,0.0246356:3,0.181018:7,0.0451303:3,0.134356:7,0.03073:2,0.194781:7,0.0110697:2,0.354375:7,0.0118935:3,0.0159961:7,0.0307578:3,1.00844}	{3,0.632477:7,0.0142329:3,0.0357289:7,0.0443437:3,0.312182:7,0.0117908:3,0.0883413:7,0.204102:3,0.0189811:7,0.0595411:3,0.477138:7,0.0339406:2,0.0552802:7,0.0127734:2,0.190929:7,0.0374115:3,0.606824:10,0.00538848:3,0.537128:10,0.00491621:4,0.592398}	{4,0}	((n2:{3,2.45675:7,0.00901992:2,0.134181:7,0.0057454:3,0.110349:7,0.00659248:3,0.602532:7,0.00855766:3,0.0975764:7,0.011852:2,0.0160569:7,0.0172475:3,0.0790553:7,0.00484721:2,0.116415:7,0.129465:2,0.255308:7,0.0358309:2,0.216386:7,0.0173255:3,0.00964555:7,0.0206452:3,0.00535165:7,0.00318667:2,0.0420672:7,0.0429645:3,0.0460388:7,0.0389737:3,0.497276:7,0.000541325:2,0.211714:7,0.00102805:2,0.331866:7,0.00358384:3,0.0591696},(n0:{1,0.112289:5,0.0811095:2,0.71933:5,0.0394809:2,0.140606:5,0.0478884:1,0.465074:5,0.0189407:1,0.185611:5,0.0183937:2,0.0440527:5,0.0101152:2,0.0368797},n1:{2,0.103141:5,0.0168901:2,0.109518:5,0.00591783:2,0.0590549:5,0.0087439:1,0.508142:5,0.00491661:2,0.325821:5,0.0120251:1,0.366427:5,0.010305:2,0.00411575:5,0.119215:2,0.265539}):{2,0.567383:7,0.0390371:3,0.168735:7,0.0748976:2,0.109665:7,0.0129606:3,0.108159:7,0.00927905:2,0.486015:7,0.0072148:3,0.0988423:7,0.0246356:3,0.181018:7,0.0451303:3,0.134356:7,0.03073:2,0.194781:7,0.0110697:2,0.354375:7,0.0118935:3,0.0159961:7,0.0307578:3,1.00844}):{3,0.632477:7,0.0142329:3,0.0357289:7,0.0443437:3,0.312182:7,0.0117908:3,0.0883413:7,0.204102:3,0.0189811:7,0.0595411:3,0.477138:7,0.0339406:2,0.0552802:7,0.0127734:2,0.190929:7,0.0374115:3,0.606824:10,0.00538848:3,0.537128:10,0.00491621:4,0.592398},n3:{4,8.08812:10,0.0183497:4,0.208684:10,0.0592875:4,0.178433:10,0.00206636:4,0.0210325:10,0.0201602:3,0.404195:10,0.00694014:4,0.167899:10,0.00951657:4,0.319543:10,0.0605683:4,0.0562007});
158100	{2,0.0105201:5,0.00313687:2,0.0269399:5,0.0419884:2,0.223659:5,0.00891389:1,0.408626:5,0.0547351:2,0.306372:5,0.0170516:1,0.07719:5,0.0249071:1,0.0627298}	{1,0.0224733:5,0.00137021:2,0.000123336:5,0.0530992:2,0.187962:5,0.00765202:1,0.261785:5,0.014944:1,0.0222065:5,0.000152334:1,0.0105463:5,0.00119372:2,0.0516556:5,0.00542999:1,0.188476:5,0.0485043:1,0.0393112:5,0.0143976:1,0.335487}	{3,2.28758:7,0.028621:2,0.318267:7,0.0206179:3,0.778808:7,0.00903228:2,0.253419:7,0.0280205:3,0.353438:7,0.0135897:2,0.319101}	{4,2.11583:0,5.83434:4,0.0979935}	{1,0.0866545:5,0.013905:2,1.06057:7,0.0107998:2,0.476817:7,0.0306436:2,0.0112615:7,0.00838893:3,0.0565839:7,0.0047275:3,0.425439:7,0.0126996:2,0.24729:7,0.000488618:2,0.0241866:7,0.0203235:2,0.164119:7,0.0118071:3,0.233189:7,0.00778977:2,0.236044}	{2,0.0297343:7,0.00324468:3,0.925:7,0.00229029:2,0.00774861:7,0.00337437:3,0.867197:7,0.0252688:2,0.740335:7,0.0147019:2,0.485082:7,0.0118106:2,0.0498199:7,0.0138671:3,0.116146:7,0.0115055:3,0.235228:10,0.0206773:4,0.0746332}	{4,0}	(((n1:{2,0.0105201:5,0.00313687:2,0.0269399:5,0.0419884:2,0.223659:5,0.00891389:1,0.408626:5,0.0547351:2,0.306372:5,0.0170516:1,0.07719:5,0.0249071:1,0.0627298},n0:{1,0.0224733:5,0.00137021:2,0.000123336:5,0.0530992:2,0.187962:5,0.00765202:1,0.261785:5,0.014944:1,0.0222065:5,0.000152334:1,0.0105463:5,0.00119372:2,0.0516556:5,0.00542999:1,0.188476:5,0.0485043:1,0.0393112:5,0.0143976:1,0.335487}):{1,0.0866545:5,0.013905:2,1.06057:7,0.0107998:2,0.476817:7,0.0306436:2,0.0112615:7,0.00838893:3,0.0565839:7,0.0047275:3,0.425439:7,0.0126996:2,0.24729:7,0.000488618:2,0.0241866:7,0.0203235:2,0.164119:7,0.0118071:3,0.233189:7,0.00778977:2,0.236044},n2:{3,2.28758:7,0.028621:2,0.318267:7,0.0206179:3,0.778808:7,0.00903228:2,0.253419:7,0.0280205:3,0.353438:7,0.0135897:2,0.319101}):{2,0.0297343:7,0.00324468:3,0.925:7,0.00229029:2,0.00774861:7,0.00337437:3,0.867197:7,0.0252688:2,0.740335:7,0.0147019:2,0.485082:7,0.0118106:2,0.0498199:7,0.0138671:3,0.116146:7,0.0115055:3,0.235228:10,0.0206773:4,0.0746332},n3:{4,2.11583:0,5.83434:4,0.0979935});
158200	{2,0.0430071:5,0.0278296:2,0.195919:5,0.0284569:1,0.316496:5,0.0117732:1,0.192924:5,0.00255358:2,0.221829:5,0.00276956:2,0.504377:5,0.00993293:1,0.0161187:5,0.0262474:2,0.115898}	{1,0.13914:5,0.0106279:1,0.0418878:5,0.0236389:1,0.306598:5,0.00746717:1,0.492295:5,0.0384786:1,0.01955:5,0.00745352:2,0.210389:5,0.00832093:1,0.0908393:5,0.0218445:1,0.0859036:5,0.00579273:2,0.205905}	{3,2.27235:7,0.0467891:3,0.0999264:7,0.0205836:2,0.502773:7,0.027639:2,0.442837:7,0.0245121:2,0.170934:7,0.013949:2,0.50941:7,0.00121221:3,0.198735:7,0.00271829:2,0.00303546:7,0.00459174:3,0.279745:7,0.0218953:3,0.0382489:7,0.00906262:2,0.134725:7,0.0185889:3,0.0548977:7,0.0531037:2,0.313221:7,0.0303543:2,0.153031}	{4,8.07282:10,0.0517028:3,0.0632833:10,0.0468541:3,0.00737537:10,0.0114471:4,0.102633:10,0.0193744:3,0.0502172:10,0.0757978:3,0.434351:10,0.0222829:4,0.318773}	{2,0.0521773:5,0.0172388:1,0.0562418:5,0.0383137:2,0.0877786:7,0.0207746:2,0.211898:7,0.0235402:2,0.0426727:7,0.0604831:2,0.00370995:7,0.00265482:3,0.0547954:7,0.00131419:2,0.145341:7,0.0119336:3,0.260875:7,0.0323244:2,0.0985164:7,0.0521584:3,0.263405:7,0.0158724:2,0.0242087:7,0.00245729:3,0.0881518:7,0.0452234:2,0.0738886:7,0.0205034:3,0.291336:7,0.0139486:3,0.232933:7,0.00134763:2,0.122191:7,0.0184788:2,0.0302387:7,0.0016349:2,0.345487:7,0.0300725:3,0.00373907:7,0.0290271:3,0.136975:7,0.0346525:3,0.0856545:7,0.0330015:3,0.120349:7,0.0136633:3,0.147151:7,0.0361104:3,0.00631736:7,0.00471402:3,0.0310548:7,0.00183038:2,0.0435317:7,0.0408462:2,0.0679936}	{2,0.0859141:7,0.017454:2,0.197981:7,0.00100918:3,0.0726672:7,0.0138484:2,0.0423538:7,0.0574623:2,0.110577:7,0.0315326:3,0.0192666:7,0.00157166:2,0.316109:7,0.0379023:3,0.628884:7,0.011516:3,0.00499458:7,0.014762:2,0.0193392:7,0.000280535:3,0.386473:7,0.00191199:3,0.270881:7,0.00713739:3,0.281159:10,0.035471:4,0.115227:10,0.0303317:3,0.422979:10,0.0541149:4,0.201186:10,0.0310293:3,0.13215:10,0.0159613:4,0.15661}	{4,0}	(((n0:{1,0.13914:5,0.0106279:1,0.0418878:5,0.0236389:1,0.306598:5,0.00746717:1,0.492295:5,0.0384786:1,0.01955:5,0.00745352:2,0.210389:5,0.00832093:1,0.0908393:5,0.0218445:1,0.0859036:5,0.00579273:2,0.205905},n1:{2,0.0430071:5,0.0278296:2,0.195919:5,0.0284569:1,0.316496:5,0.0117732:1,0.192924:5,0.00255358:2,0.221829:5,0.00276956:2,0.504377:5,0.00993293:1,0.0161187:5,0.0262474:2,0.115898}):{2,0.0521773:5,0.0172388:1,0.0562418:5,0.0383137:2,0.0877786:7,0.0207746:2,0.211898:7,0.0235402:2,0.0426727:7,0.0604831:2,0.00370995:7,0.00265482:3,0.0547954:7,0.00131419:2,0.145341:7,0.0119336:3,0.260875:7,0.0323244:2,0.0985164:7,0.0521584:3,0.263405:7,0.0158724:2,0.0242087:7,0.00245729:3,0.0881518:7,0.0452234:2,0.0738886:7,0.0205034:3,0.291336:7,0.0139486:3,0.232933:7,0.00134763:2,0.122191:7,0.0184788:2,0.0302387:7,0.0016349:2,0.345487:7,0.0300725:3,0.00373907:7,0.0290271:3,0.136975:7,0.0346525:3,0.0856545:7,0.0330015:3,0.120349:7,0.0136633:3,0.147151:7,0.0361104:3,0.00631736:7,0.00471402:3,0.0310548:7,0.00183038:2,0.0435317:7,0.0408462:2,0.0679936},n2:{3,2.27235:7,0.0467891:3,0.0999264:7,0.0205836:2,0.502773:7,0.027639:2,0.442837:7,0.0245121:2,0.170934:7,0.013949:2,0.50941:7,0.00121221:3,0.198735:7,0.00271829:2,0.00303546:7,0.00459174:3,0.279745:7,0.0218953:3,0.0382489:7,0.00906262:2,0.134725:7,0.0185889:3,0.0548977:7,0.0531037:2,0.313221:7,0.0303543:2,0.153031}):{2,0.0859141:7,0.017454:2,0.197981:7,0.00100918:3,0.0726672:7,0.0138484:2,0.0423538:7,0.0574623:2,0.110577:7,0.0315326:3,0.0192666:7,0.00157166:2,0.316109:7,0.0379023:3,0.628884:7,0.011516:3,0.00499458:7,0.014762:2,0.0193392:7,0.000280535:3,0.386473:7,0.00191199:3,0.270881:7,0.00713739:3,0.281159:10,0.035471:4,0.115227:10,0.0303317:3,0.422979:10,0.0541149:4,0.201186:10,0.0310293:3,0.13215:10,0.0159613:4,0.15661},n3:{4,8.07282:10,0.0517028:3,0.0632833:10,0.0468541:3,0.00737537:10,0.0114471:4,0.102633:10,0.0193744:3,0.0502172:10,0.0757978:3,0.434351:10,0.0222829:4,0.318773});
158300	{2,1.80706}	{1,0.789125:5,0.00201175:2,0.332042:5,0.0084064:2,0.639995:5,0.00131059:2,0.0341706}	{3,2.04495:7,0.0263326:3,0.0521976:7,0.0270333:3,0.922321:7,0.00421565:3,0.496003:7,0.0559205:3,0.0624832:7,0.00140584:2,0.0389554:7,0.0107659:3,0.524414:7,0.00928432:3,1.14984:7,0.0634587:2,0.1467}	{4,1.87399:0,6.10056:4,2.28368}	{2,0.319467:7,0.0345856:2,0.175467:7,0.0668596:3,0.569817:7,0.0247802:3,0.325354:7,0.00866717:3,0.0885138:7,0.00570109:3,0.105681:7,0.0455052:3,0.290934:7,0.00966407:3,0.664586:7,0.0158755:3,0.58885:7,0.026479:3,0.162341:7,0.0252131:2,0.274876}	{2,0.249881:7,0.0304294:2,2.02506:7,0.0337742:3,0.54776:10,0.0406407:3,0.510088:10,0.0087648:4,1.17555}	{4,0}	(((n0:{1,0.789125:5,0.00201175:2,0.332042:5,0.0084064:2,0.639995:5,0.00131059:2,0.0341706},n1:{2,1.80706}):{2,0.319467:7,0.0345856:2,0.175467:7,0.0668596:3,0.569817:7,0.0247802:3,0.325354:7,0.00866717:3,0.0885138:7,0.00570109:3,0.105681:7,0.0455052:3,0.290934:7,0.00966407:3,0.664586:7,0.0158755:3,0.58885:7,0.026479:3,0.162341:7,0.0252131:2,0.274876},n2:{3,2.04495:7,0.0263326:3,0.0521976:7,0.0270333:3,0.922321:7,0.00421565:3,0.496003:7,0.0559205:3,0.0624832:7,0.00140584:2,0.0389554:7,0.0107659:3,0.524414:7,0.00928432:3,1.14984:7,0.0634587:2,0.1467}):{2,0.249881:7,0.0304294:2,2.02506:7,0.0337742:3,0.54776:10,0.0406407:3,0.510088:10,0.0087648:4,1.17555},n3:{4,1.87399:0,6.10056:4,2.28368});
158400	{2,0.315409:5,0.0293651:2,0.336604:5,0.037436:2,1.20388}	{1,1.07721:5,0.0406827:2,0.804796}	{3,3.34656:7,0.11031:3,0.0453409:7,0.0441146:3,0.125754:7,0.0295393:3,1.44596:7,0.0249996:2,0.553663}	{4,8.28675:10,0.0195045:3,0.248655:10,0.316485:3,0.0847979:10,0.149867:4,0.139682}	{2,1.04849:7,0.197494:2,0.289409:7,0.0587662:3,0.277106:7,0.201953:2,1.73034}	{2,0.759597:7,0.262568:2,0.95503:7,0.106539:3,0.438463:10,0.165117:4,0.318541:10,0.10878:4,0.404861}	{4,0}	(((n1:{2,0.315409:5,0.0293651:2,0.336604:5,0.037436:2,1.20388},n0:{1,1.07721:5,0.0406827:2,0.804796}):{2,1.04849:7,0.197494:2,0.289409:7,0.0587662:3,0.277106:7,0.201953:2,1.73034},n2:{3,3.34656:7,0.11031:3,0.0453409:7,0.0441146:3,0.125754:7,0.0295393:3,1.44596:7,0.0249996:2,0.553663}):{2,0.759597:7,0.262568:2,0.95503:7,0.106539:3,0.438463:10,0.165117:4,0.318541:10,0.10878:4,0.404861},n3:{4,8.28675:10,0.0195045:3,0.248655:10,0.316485:3,0.0847979:10,0.149867:4,0.139682});
158500	{0,1.80217:2,0.497162}	{0,1.87879:2,0.420541}	{0,1.89762:3,0.136017:0,4.19916:3,0.395774}	{0,1.98285:4,0.0507823:0,6.03788:4,0.0700791:0,1.39472:4,0.0909914}	{0,4.27814:3,0.0510985}	{0,1.40666:3,0.10636:0,1.35409:4,0.131621}	{4,0}	(((n0:{0,1.87879:2,0.420541},n1:{0,1.80217:2,0.497162}):{0,4.27814:3,0.0510985},n2:{0,1.89762:3,0.136017:0,4.19916:3,0.395774}):{0,1.40666:3,0.10636:0,1.35409:4,0.131621},n3:{0,1.98285:4,0.0507823:0,6.03788:4,0.0700791:0,1.39472:4,0.0909914});
158600	{2,0.324411:5,0.0252981:2,0.632747:5,0.0146017:2,0.0801162:5,0.0340757:1,0.119504:5,0.0544911:1,0.0032201:5,0.00862843:1,0.30077:5,0.00521026:2,0.111803:5,0.00761697:2,0.830802}	{1,1.59925:5,0.0146013:1,0.194967:5,0.0439643:2,0.341797:7,0.0217849:2,0.336933}	{3,2.87733:7,0.03851:2,0.179104:7,0.112852:2,0.147178:7,0.0377727:3,1.46304:7,0.0227666:3,0.532662:7,0.00122466:2,0.192083:7,0.0147691:2,0.0476956:7,0.0463028:2,0.726611:7,0.0418254:2,0.399704}	{4,8.5062:10,0.00180025:3,0.905386:10,0.0227211:3,0.472322:10,0.00623905:4,0.176885}	{2,0.243478:7,0.01193:2,0.377823:7,0.00274625:3,0.562121:7,0.0337692:2,0.0375003:7,0.00856688:3,0.466323:7,0.00594268:3,0.495832:7,0.00886775:3,0.847704:7,0.0509456:2,0.0254363:7,0.00726199:3,0.178906:7,0.00846939:3,0.682658:7,0.0604993:2,0.0368948:7,0.0239226:2,0.150535}	{2,0.530992:7,0.0328578:3,0.688834:10,0.0139015:4,0.221892:10,0.042695:3,0.0371892:10,0.00394453:3,0.161931:10,0.03176:4,0.489231:10,0.00280649:4,0.47984:10,0.00341212:4,0.468835}	{4,0}	(((n1:{2,0.324411:5,0.0252981:2,0.632747:5,0.0146017:2,0.0801162:5,0.0340757:1,0.119504:5,0.0544911:1,0.0032201:5,0.00862843:1,0.30077:5,0.00521026:2,0.111803:5,0.00761697:2,0.830802},n0:{1,1.59925:5,0.0146013:1,0.194967:5,0.0439643:2,0.341797:7,0.0217849:2,0.336933}):{2,0.243478:7,0.01193:2,0.377823:7,0.00274625:3,0.562121:7,0.0337692:2,0.0375003:7,0.00856688:3,0.466323:7,0.00594268:3,0.495832:7,0.00886775:3,0.847704:7,0.0509456:2,0.0254363:7,0.00726199:3,0.178906:7,0.00846939:3,0.682658:7,0.0604993:2,0.0368948:7,0.0239226:2,0.150535},n2:{3,2.87733:7,0.03851:2,0.179104:7,0.112852:2,0.147178:7,0.0377727:3,1.46304:7,0.0227666:3,0.532662:7,0.00122466:2,0.192083:7,0.0147691:2,0.0476956:7,0.0463028:2,0.726611:7,0.0418254:2,0.399704}):{2,0.530992:7,0.0328578:3,0.688834:10,0.0139015:4,0.221892:10,0.042695:3,0.0371892:10,0.00394453:3,0.161931:10,0.03176:4,0.489231:10,0.00280649:4,0.47984:10,0.00341212:4,0.468835},n3:{4,8.5062:10,0.00180025:3,0.905386:10,0.0227211:3,0.472322:10,0.00623905:4,0.176885});
158700	{2,0.0268042:5,0.0276791:2,0.758223:5,0.036425:2,1.17624}	{1,0.444391:5,0.0202117:2,1.56077}	{3,3.43981:7,0.00793202:2,0.181581:7,0.0530781:2,0.793889:7,0.00414985:3,0.681349:7,0.0170894:2,0.0240865:7,0.0286397:2,0.356962:7,0.0271747:2,0.0915082:7,0.103264:3,0.453789:7,0.0137255:3,0.0126339:7,0.123414:3,0.402954:7,0.00726304:2,0.0275505:7,0.0411836:2,0.221292}	{4,9.01523}	{2,0.160552:7,0.00347027:3,0.225824:7,0.0767749:3,0.332161:7,0.0305294:2,0.494678:7,0.0313925:2,0.917031:7,0.0480212:2,0.0976172:7,0.00356702:3,0.476726:7,0.0118969:2,0.134749:7,0.0346484:2,2.00931}	{2,0.594142:7,0.0181224:2,0.0973224:7,0.0547923:3,0.476922:10,0.0426278:3,0.142908:10,0.095635:4,0.378436}	{4,0}	((n2:{3,3.43981:7,0.00793202:2,0.181581:7,0.0530781:2,0.793889:7,0.00414985:3,0.681349:7,0.0170894:2,0.0240865:7,0.0286397:2,0.356962:7,0.0271747:2,0.0915082:7,0.103264:3,0.453789:7,0.0137255:3,0.0126339:7,0.123414:3,0.402954:7,0.00726304:2,0.0275505:7,0.0411836:2,0.221292},(n0:{1,0.444391:5,0.0202117:2,1.56077},n1:{2,0.0268042:5,0.0276791:2,0.758223:5,0.036425:2,1.17624}):{2,0.160552:7,0.00347027:3,0.225824:7,0.0767749:3,0.332161:7,0.0305294:2,0.494678:7,0.0313925:2,0.917031:7,0.0480212:2,0.0976172:7,0.00356702:3,0.476726:7,0.0118969:2,0.134749:7,0.0346484:2,2.00931}):{2,0.594142:7,0.0181224:2,0.0973224:7,0.0547923:3,0.476922:10,0.0426278:3,0.142908:10,0.095635:4,0.378436},n3:{4,9.01523});
158800	{2,1.30338:5,0.00994262:1,0.0711131:5,0.00967012:1,0.399393:5,0.0174217:2,0.662716:7,0.0332517:2,0.0354198}	{1,0.157988:5,0.0100242:1,0.725596:5,0.0130547:1,0.809918:5,0.0201523:2,0.745251:7,0.0142592:2,0.0460659}	{3,2.10446:7,0.0374045:2,0.279426:7,0.0128155:3,0.173305:7,0.000245335:3,0.937538:7,0.00617259:2,0.192514:7,0.00553441:2,2.08866:7,0.0243189:3,0.153743:7,0.00167374:2,0.648975:7,0.0157892:3,0.215922}	{4,2.01053:0,6.06572:4,0.375118}	{2,0.328374:7,0.00509754:3,1.3396:7,0.00123005:3,0.459745:7,0.000360328:3,0.598271:7,0.0335321:2,0.226341:7,0.00855087:3,0.0558856:7,0.00243467:2,0.368562:7,0.0341062:2,0.125474:7,0.00999236:3,0.758623}	{3,0.494648:7,0.0225013:3,0.872259:10,0.00728015:4,0.156184}	{4,0}	((n2:{3,2.10446:7,0.0374045:2,0.279426:7,0.0128155:3,0.173305:7,0.000245335:3,0.937538:7,0.00617259:2,0.192514:7,0.00553441:2,2.08866:7,0.0243189:3,0.153743:7,0.00167374:2,0.648975:7,0.0157892:3,0.215922},(n1:{2,1.30338:5,0.00994262:1,0.0711131:5,0.00967012:1,0.399393:5,0.0174217:2,0.662716:7,0.0332517:2,0.0354198},n0:{1,0.157988:5,0.0100242:1,0.725596:5,0.0130547:1,0.809918:5,0.0201523:2,0.745251:7,0.0142592:2,0.0460659}):{2,0.328374:7,0.00509754:3,1.3396:7,0.00123005:3,0.459745:7,0.000360328:3,0.598271:7,0.0335321:2,0.226341:7,0.00855087:3,0.0558856:7,0.00243467:2,0.368562:7,0.0341062:2,0.125474:7,0.00999236:3,0.758623}):{3,0.494648:7,0.0225013:3,0.872259:10,0.00728015:4,0.156184},n3:{4,2.01053:0,6.06572:4,0.375118});
